artist_id,year_end_score,is_pop,year,artist_name,parent_genre
3TVXtAsR1Inumwj472S9r4,115282,1,2018,Drake,Hip Hop
6eUKZXaKkcviH0Ku9w2n3V,60969,1,2018,Ed Sheeran,Pop
7dGJo4pcD2V6oG8kP0tJRR,57511,1,2018,Eminem,Hip Hop
53XhwfbYqKCa1cC15pYq2q,56375,1,2018,Imagine Dragons,Rock
3WrFJ7ztbogyGnTHbHJFl2,52849,1,2018,The Beatles,Rock
0du5cEVh5yTK9QJze8zA0C,47598,1,2018,Bruno Mars,Pop
1Xyo4u8uXC1ZmMpatF05PJ,45579,1,2018,The Weeknd,R&B & Funk
2YZyLoL8N0Wb9xBt1NhZWg,40403,1,2018,Kendrick Lamar,Hip Hop
4YLtscXsxbVgi031ovDDdh,39973,1,2018,Chris Stapleton,Country & Folk
2ye2Wgw4gimLv2eAKyk1NB,39556,1,2018,Metallica,Rock
4dpARuHxo51G3z768sgnrY,38742,1,2018,Adele,Blues & Soul
2QsynagSdAqZj3U9HgDzjD,38319,1,2018,Bob Marley & The Wailers,Reggae
15UsOTVnJzReFVN1VCnxy4,37904,1,2018,XXXTENTACION,Hip Hop
06HL4z0CvFAxyc27GXpf02,37635,1,2018,Taylor Swift,Pop
0rvjqX7ttXeg3mTy8Xscbt,37524,1,2018,Journey,Rock
3fMbdgg4jU18AjLCKBhRSm,36650,1,2018,Michael Jackson,Pop
6l3HvQ5sa6mXTsMTB19rO5,35803,1,2018,J. Cole,Hip Hop
2wY79sveU1sp5g7SokKOiI,33471,1,2018,Sam Smith,Pop
246dkjvS1zLTtiykXe5h60,32227,1,2018,Post Malone,Hip Hop
6x2LnllRG5uGarZMsD4iO8,29255,1,2018,Thomas Rhett,Country & Folk
5K4W6rqBFWDnAN6FQUkS6x,29194,1,2018,Kanye West,Hip Hop
08GQAI4eElDnROBrJRGE0X,27846,1,2018,Fleetwood Mac,Rock
3qm84nBOXUEQ2vnTfUTTFC,27544,1,2018,Guns N' Roses,Rock
6oMuImdp5ZcFhWP0ESe6mG,26877,1,2018,Migos,Hip Hop
66CXWjxzNUsdJxJ2JdwvnR,26508,1,2018,Ariana Grande,Pop
26VFTg2z8YR0cCuwLzESi2,26108,1,2018,Halsey,Pop
0Y5tJX1MQlPlqiwlOH1tJY,25510,1,2018,Travis Scott,Pop
20JZFwl6HVl6yg8a4H3ZqK,25349,1,2018,Panic! At The Disco,Pop
4tX2TplrkIP4v05BNC903e,24963,1,2018,Tom Petty and the Heartbreakers,Rock
7n2wHs1TKAczGzO7Dd2rGr,23101,1,2018,Shawn Mendes,Pop
3YQKmKGau1PzlVlkL1iodx,23095,1,2018,Twenty One Pilots,Rock
3b8QkneNDz4JHKKKlLgYZg,22871,1,2018,Florida Georgia Line,Country & Folk
1dfeR4HaWDbWqFHLkxsg1d,22263,1,2018,Queen,Rock
0BvkDsjIUla7X0k6CSWh1I,20834,1,2018,Luke Bryan,Country & Folk
7wlFDEWiM5OoIAt8RSli8b,20487,1,2018,YoungBoy Never Broke Again,Hip Hop
485uL27bPomh29R4JmQehQ,20202,1,2018,Bob Seger,Rock
711MCceyCBcFnzjGY4Q7Un,19627,1,2018,AC/DC,Rock
5pKCCKE2ajJHZ9KAiaK11H,18470,1,2018,Rihanna,Pop
6LuN9FCkKOj5PcnpouEgny,18416,1,2018,Khalid,Pop
36QJpDe2go2KgaRleHCDTp,18405,1,2018,Led Zeppelin,Rock
1UTPBmNbXNTittyMJrNkvw,18269,1,2018,Blake Shelton,Country & Folk
46SHBwWsqBkxI7EeeBEQG7,18205,1,2018,Kodak Black,Hip Hop
2kucQ9jQwuD8jWdtR9Ef38,18154,1,2018,Sam Hunt,Country & Folk
1URnnhqYAYcrqrcwql10ft,18031,1,2018,21 Savage,Hip Hop
64KEffDW9EtZ1y2vBYgq8T,17430,1,2018,Marshmello,Electronic
6XyY86QOPPrYVGvF9ch6wz,17006,1,2018,Linkin Park,Rock
69GGBxA162lTqCwzJG5jLp,16783,1,2018,The Chainsmokers,Electronic
2EMAnMvWE2eb56ToJVfCWs,16725,1,2018,Bryson Tiller,Pop
6M2wZ9GZgrQXHCFfjv46we,16540,1,2018,Dua Lipa,Pop
6fOMl44jA4Sp5b9PpYCkzz,16506,1,2018,NF,Hip Hop
5f7VJjfbwm532GiveGC0ZK,16468,1,2018,Lil Baby,Hip Hop
6yJCxee7QumYr820xdIsjo,16403,1,2018,Zac Brown Band,Country & Folk
4O15NlyKLIASxsJ0PrXPfz,16159,1,2018,Lil Uzi Vert,Hip Hop
718COspgdWOnwOFpJHRZHS,16113,1,2018,Luke Combs,Country & Folk
0fiWOxhsBsQQvFDtxUQWo0,15656,1,2018,Brett Young,Country & Folk
5me0Irg2ANcsgc93uaYrpb,15604,1,2018,The Notorious B.I.G.,Hip Hop
0L8ExT028jH3ddEcZwqJJ5,15598,1,2018,Red Hot Chili Peppers,Rock
4xRYI6VqpkE3UwrDrAZL8L,15593,1,2018,Logic,Hip Hop
0ECwFtbIWEVNwjlrfc6xoL,15574,1,2018,Eagles,Rock
1RyvyyTE3xzB2ZywiAwp0i,15416,1,2018,Future,Hip Hop
1i8SpTcr7yvPOmcqrbnVXY,14997,1,2018,Ozuna,Latin
4nDoRrQiYLoBzwC5BhVJzF,14953,1,2018,Camila Cabello,Pop
3Nrfpe0tUJi4K4DXYWgMUX,14928,1,2018,BTS,Pop
6S2OmqARrzebs0tKUEyXyp,14807,1,2018,Demi Lovato,Pop
1uNFoZAHBGtllmzznpCI3s,14629,1,2018,Justin Bieber,Pop
4MoAOfV4ROWofLG3a3hhBN,14259,1,2018,Jon Pardi,Country & Folk
1z7b1Pr1rSlvWRzsW3HOrS,14256,1,2018,Russ,Hip Hop
6olE6TJLqED3rqDCT0FyPh,14220,1,2018,Nirvana,Rock
04gDigrS5kc9YWfZHwBETP,14146,1,2018,Maroon 5,Pop
7tYKF4w9nC0nq9CsPZTHyP,13898,1,2018,SZA,Hip Hop
6vWDO969PvNqNYHIOW5v0m,13799,1,2018,Beyoncé,Pop
0u2FHSq3ln94y5Q57xazwf,13670,1,2018,Keith Urban,Country & Folk
1KCSPY1glIKqW2TotWuXOR,13669,1,2018,P!nk,Pop
5t28BP42x2axFnqOOMg3CM,13455,1,2018,Five Finger Death Punch,Rock
2h93pZq0e7k5yf4dywlkpM,12906,1,2018,Frank Ocean,R&B & Funk
4MCBfE4596Uoi2O4DtmEMz,12903,1,2018,Juice WRLD,Hip Hop
02kJSzxNuaWGqwubyUba0Z,12340,1,2018,G-Eazy,Hip Hop
7bXgB6jMjp9ATFy66eO08Z,12339,1,2018,Chris Brown,Pop
1anyVhU62p31KFi8MEzkbf,11901,1,2018,Chance the Rapper,Hip Hop
7gZfnEnfiaHzxARJ2LeXrf,11865,1,2018,6ix9ine,Hip Hop
64M6ah0SkkRsnPGtGiRAbb,11624,1,2018,Bebe Rexha,Pop
699OTQXzgjhIYAHMy9RyPD,11604,1,2018,Playboi Carti,Hip Hop
6y8XlgIV8BLlIg1tT1R10i,11498,1,2018,Old Dominion,Country & Folk
4kYSro6naA4h99UJvo89HB,11394,1,2018,Cardi B,Pop
3PhoLpVuITZKcymswpck5b,11130,1,2018,Elton John,Rock
4GvEc3ANtPPjt1ZJllr5Zl,11119,1,2018,Bazzi,Pop
20wkVLutqVOYrc0kxFs7rA,10875,1,2018,Daniel Caesar,R&B & Funk
7d3WFRME3vBY2cgoP38RDo,10868,1,2018,Lil Skies,Hip Hop
22bE4uQ6baNwSHPVcDxLCe,10618,1,2018,The Rolling Stones,Rock
4kI8Ie27vjvonwaB2ePh8T,10445,1,2018,Portugal. The Man,Pop
40LHVA5BTQp9RxHOQ9JPYj,10324,1,2018,Lauren Daigle,Christian
73sIBHcqh3Z3NyqHKZ7FOL,10203,1,2018,Childish Gambino,Hip Hop
6Xgp2XMz1fhVYe7i6yNAax,10198,1,2018,Trippie Redd,Hip Hop
6VuMaDnrHyPL1p4EHjYLi7,10168,1,2018,Charlie Puth,Pop
58lV9VcRSjABbAbfWS6skp,10053,1,2018,Bon Jovi,Rock
4xFUf1FHVy696Q1JQZMTRj,9926,1,2018,Carrie Underwood,Country & Folk
00FQb4jTyendYWaN8pK0wa,9902,1,2018,Lana Del Rey,Pop
3FfvYsEGaIb52QPXhg4DcH,9607,1,2018,Jason Aldean,Country & Folk
7z5WFjZAIYejWy0NI5lv4T,9501,1,2018,Dan + Shay,Country & Folk
7HkdQ0gt53LP4zmHsL0nap,9484,1,2018,Ella Mai,Pop
5ZS223C6JyBfXasXxrRqOk,9389,1,2018,Jhene Aiko,R&B & Funk
5y2Xq6xcjJb2jVM54GHK3t,9190,1,2018,John Legend,R&B & Funk
2FXC3k01G6Gw61bmprjgqS,8745,1,2018,Hozier,Pop
1pPmIToKXyGdsCF6LmqLmI,8662,1,2018,Rich The Kid,Hip Hop
4NpFxQe2UvRCAjto3JqlSl,8612,1,2018,Greta Van Fleet,Blues & Soul
4V8LLVI7PbaPR0K2TGSxFF,8598,1,2018,"Tyler, The Creator",Hip Hop
5Rl15oVamLq7FbSb0NNBNy,8541,1,2018,5 Seconds of Summer,Pop
0QHgL1lAIqAw0HtD7YldmP,8505,1,2018,DJ Khaled,Hip Hop
6qqNVTkY8uBg9cP3Jd7DAH,8160,1,2018,Billie Eilish,Electronic
16oZKvXb6WkQlVAjwo2Wbg,8154,1,2018,The Lumineers,Pop
0C8ZW7ezQVs4URX5aX7Kqx,8071,1,2018,Selena Gomez,Pop
31W5EY0aAly4Qieq6OFu6I,7944,1,2018,A Boogie Wit da Hoodie,Hip Hop
4IVAbR2w4JJNJDDRFP3E83,7706,1,2018,6LACK,R&B & Funk
1zNqDE7qDGCsyzJwohVaoX,7680,1,2018,Anne-Marie,Pop
55Aa2cqylxrFIXC767Z865,7625,1,2018,Lil Wayne,Hip Hop
3grHWM9bx2E9vwJCdlRv9O,7368,1,2018,Kenny Chesney,Country & Folk
3wyVrVrFCkukjdVIdirGVY,7254,1,2018,Lil Pump,Hip Hop
2hlmm7s2ICUX0LVIhVFlZQ,7223,1,2018,Gunna,Hip Hop
1gPhS1zisyXr5dHTYZyiMe,7105,1,2018,Kevin Gates,Hip Hop
26AHtbjWKiwYzsoGoUZq53,6955,1,2018,Pentatonix,Other
5JZ7CnR6gTvEMKX4g70Amv,6936,1,2018,Lauv,Pop
20sxb77xiYeusSH8cVdatc,6885,1,2018,Meek Mill,Hip Hop
6zFYqv1mOsgBRQbae3JJ9e,6854,1,2018,Billy Joel,Rock
0k17h0D3J5VfsdmQ1iZtE9,6825,1,2018,Pink Floyd,Rock
360IAlyVv4PCEVjgyMZrxK,6736,1,2018,Miguel,Pop
3mGCLimuzOdod4Lnegny4d,6681,1,2018,Twinkle Twinkle Little Rock Star,Other
0hCNtLu0JehylgoiP8L4Gh,6664,1,2018,Nicki Minaj,Pop
0c173mlxpT3dSFRgMO8XPh,6644,1,2018,Big Sean,Hip Hop
6icQOAFXDZKsumw3YXyusw,6593,1,2018,Lil Yachty,Hip Hop
13y7CgLHjMVRMDqxdx0Xdo,6443,1,2018,Gucci Mane,Hip Hop
6WY7D3jk8zTrHtmkqqo5GI,6415,1,2018,Maren Morris,Country & Folk
17lzZA2AlOHwCwFALHttmp,6344,1,2018,2 Chainz,Hip Hop
1Mxqyy3pSjf8kZZL4QVxS0,6101,1,2018,Frank Sinatra,Jazz
3JhNCzhSMTxs9WLGJJxWOY,6075,1,2018,Macklemore,Hip Hop
3oDbviiivRWhXwIE8hxkVV,5913,1,2018,The Beach Boys,Pop
31TPClRtHm23RisEBtV3X7,5802,1,2018,Justin Timberlake,Pop
4LLpKhyESsyAXpc4laK94U,5716,1,2018,Mac Miller,Hip Hop
5dHt1vcEm9qb8fCyLcB3HL,5475,1,2018,A$AP Ferg,Hip Hop
70cRZdQywnSFp9pnc2WTCE,5475,1,2018,Simon & Garfunkel,Country & Folk
4MVyzYMgTwdP7Z49wAZHx0,5425,1,2018,Lynyrd Skynyrd,Rock
7iZtZyCzp3LItcw1wtPI3D,5420,1,2018,Rae Sremmurd,Hip Hop
6APm8EjxOHSYM5B4i3vT3q,5403,1,2018,MercyMe,Christian
3tJoFztHeIJkJWMrx0td2f,5345,1,2018,Moneybagg Yo,Hip Hop
6extd4B6hl8VTmnlhpl2bY,5134,1,2018,Huncho Jack,Hip Hop
2IvkS5MXK0vPGnwyJsrEyV,5042,1,2018,Eric Church,Country & Folk
13ubrt8QOOCPljQ2FL1Kca,5027,1,2018,A$AP Rocky,Hip Hop
1Hsdzj7Dlq2I7tHP7501T4,5011,1,2018,Niall Horan,Pop
2jku7tDXc6XoB6MO2hFuqg,4914,1,2018,Tory Lanez,Hip Hop
1vyhD5VmyZ7KMfW5gqLgo5,4880,1,2018,J Balvin,Latin
4lDBihdpMlOalxy1jkUbPl,4590,1,2018,Grey,Pop
2qxJFvFYMEDqd7ui6kSAcq,4590,1,2018,Zedd,Avant-Garde & Experimental
0WOxhx4hikIsyF3CRPLC8W,4511,1,2018,Famous Dex,Hip Hop
2kCcBybjl3SAtIcwdWpUe3,4397,1,2018,Lil Peep,Hip Hop
3BmGtnKgCSGYIUhmivXKWX,4393,1,2018,Kelly Clarkson,Pop
70kkdajctXSbqSMJbQO424,4367,1,2018,Kacey Musgraves,Country & Folk
4fpTMHe34LC5t3h5ztK8qu,4264,1,2018,The Carters,Pop
3oSJ7TBVCWMDMiYjXNiCKE,4232,1,2018,Kane Brown,Country & Folk
163tK9Wjr9P9DmM0AVK7lm,4221,1,2018,Lorde,Avant-Garde & Experimental
6s22t5Y3prQHyaHWUN1R1C,4200,1,2018,AJR,Rock
7CajNmpbOovFoOoasH2HaY,4185,1,2018,Calvin Harris,Electronic
3nViOFa3kZW8OMSNOzwr98,4151,1,2018,Queen Naija,R&B & Funk
4TEJudQY2pXxVHPE3gD2EU,4058,1,2018,BlocBoy JB,Hip Hop
7jy3rLJdDQY21OgRLCZ9sD,4055,1,2018,Foo Fighters,Rock
137W8MRPWKqSmrBGDBFSop,3970,1,2018,Wiz Khalifa,Hip Hop
7x8nK0m0cP2ksQf0mjWdPS,3944,1,2018,Dierks Bentley,Country & Folk
0A0FS04o6zMoto8OKPsDwY,3913,1,2018,YG,Hip Hop
2cFrymmkijnjDg9SS92EPM,3910,1,2018,blackbear,Pop
6cXMpsP9x0SH4kFfMyVezF,3903,1,2018,Josh Groban,Pop
7rkW85dBwwrJtlHRDkJDAC,3644,1,2018,NAV,Hip Hop
6LqNN22kT3074XbTVUrhzX,3624,1,2018,Kesha,Pop
4iHNK0tOyZPYnBU7nGAgpQ,3623,1,2018,Mariah Carey,Pop
2RDOrhPqAM4jzTRCEb19qX,3527,1,2018,Sheck Wes,Hip Hop
7c0XG5cIJTrrAgEC3ULPiq,3524,1,2018,Ty Dolla $ign,Hip Hop
1GxkXlMwML1oSg5eLPiAz3,3412,1,2018,Michael Bublé,Jazz
28ExwzUQsvgJooOI0X1mr3,3348,1,2018,Jay Rock,Hip Hop
2hPgGN4uhvXAxiXQBIXOmE,3203,1,2018,KIDS SEE GHOSTS,Hip Hop
1ZwdS5xdxEREPySFridCfh,3145,1,2018,2Pac,Hip Hop
4mxWe1mtYIYfP040G38yvS,3114,1,2018,Alan Jackson,Country & Folk
2R21vXR83lH98kGeO99Y66,3023,1,2018,Anuel AA,Latin
1mfDfLsMxYcOOZkzBxvSVW,3005,1,2018,Cole Swindell,Country & Folk
6roFdX1y5BYSbp60OTJWMd,2955,1,2018,Tim McGraw,Country & Folk
1dID9zgn0OV0Y8ud7Mh2tS,2899,1,2018,Dustin Lynch,Country & Folk
6AUl0ykLLpvTktob97x9hO,2890,1,2018,Tee Grizzley,Hip Hop
3gGUMEwIX6XodWsYEvKSal,2782,1,2018,YBN Nahmir,Hip Hop
21WS9wngs9AqFckK7yYJPM,2737,1,2018,PnB Rock,Pop
6vXTefBL93Dj5IqAWq6OTv,2718,1,2018,French Montana,Hip Hop
1HY2Jd0NmPuamShAr6KMms,2712,1,2018,Lady Gaga,Pop
0VRj0yCOv2FXJNP47XQnx5,2671,1,2018,Quavo,Hip Hop
0eI3X5rAzHRZVe5FPk4MN1,2662,1,2018,Bad Wolves,Rock
7jmTilWYlKOuavFfmQAcu6,2646,1,2018,Barbra Streisand,Jazz
4S9EykWXhStSc15wEx8QFK,2552,1,2018,Céline Dion,Pop
4BYxqVkZyFjtik7crYLg5Q,2507,1,2018,Chris Young,Country & Folk
6ZV6lGY0prbqpTD0Md8i29,2392,1,2018,Scotty McCreery,Country & Folk
4qBgvVog0wzW75IQ48mU7v,2326,1,2018,KYLE,Pop
4tMm1dU6Gn04VAZ9ClHcIZ,2323,1,2018,Jacquees,Hip Hop
77tT1kLj6mCWtFNqiOmP9H,2222,1,2018,Daryl Hall & John Oates,Rock
4oUHIQIBe0LHzYfvXNW4QM,2199,1,2018,Morgan Wallen,Country & Folk
6KImCVD70vtIoJWnq6nGn3,2124,1,2018,Harry Styles,Pop
7oPftvlwr6VrsViSDV7fJY,2070,1,2018,Green Day,Rock
7dOBabd5O4CvKrg4iriHTM,2030,1,2018,Kid Rock,Rock
0EeQBlQJFiAfJeVN2vT9s0,2024,1,2018,Nipsey Hussle,Hip Hop
3hcs9uc56yIGFCSy9leWe7,2008,1,2018,Lil Durk,Hip Hop
7v4imS0moSyGdXyLgVTIV7,1985,1,2018,Nat King Cole,Jazz
71jzN72g8qWMCMkWC5p1Z0,1946,1,2018,Alexandre Desplat,Other
2lRH2dgU5Kk4Bc5phmII4T,1930,1,2018,LANCO,Country & Folk
3EXdLajEO02ziZ90P90bSW,1897,1,2018,Lil Xan,Hip Hop
5a2EaR3hamoenG9rDuVn8j,1885,1,2018,Prince,R&B & Funk
0GSuGuz8CIQpRZdig9k9Mt,1876,1,2018,Cast Of Mamma Mia The Movie,Other
3qnGvpP8Yth1AqSBMqON5x,1850,1,2018,Leon Bridges,Blues & Soul
5zctI4wO9XSKS8XwcnqEHk,1831,1,2018,Lil Mosey,Hip Hop
77kULmXAQ6vWer7IIHdGzI,1788,1,2018,Jordan Davis,Country & Folk
7gP3bB2nilZXLfPHJhMdvc,1780,1,2018,Foster The People,Pop
4sj6D0zlMOl25nprDJBiU9,1753,1,2018,Andy Williams,Jazz
50co4Is1HCEo8bhOyUWKpn,1750,1,2018,Young Thug,Hip Hop
4STHEaNw4mPZ2tzheohgXB,1716,1,2018,Paul McCartney,Rock
7sKxqpSqbIzphAKAhrqvlf,1703,1,2018,Walker Hayes,Country & Folk
3Gm5F95VdRxW3mqCn8RPBJ,1693,1,2018,Aminé,Hip Hop
3EA9hVIzKfFiQI0Kikz2wo,1636,1,2018,Andrea Bocelli,Classical
0MHgLfmQdutffmvWe5XBTN,1621,1,2018,Burl Ives,Jazz
3MZsBdqDrRTJihTHQrO6Dq,1619,1,2018,Joji,R&B & Funk
6ueGR6SWhUJfvEhqkvMsVs,1597,1,2018,Janelle Monáe,R&B & Funk
6TIYQ3jFPwQSRmorSezPxX,1555,1,2018,Machine Gun Kelly,Hip Hop
4IWBUUAFIplrNtaOHcJPRM,1540,1,2018,James Arthur,Pop
4KJ6jujcNPzOyhdNoiNftp,1538,1,2018,lovelytheband,Pop
378dH6EszOLFShpRzAQkVM,1532,1,2018,Lindsey Stirling,Pop
0ONHkAv9pCAFxb0zJwDNTy,1532,1,2018,Pusha T,Hip Hop
3EW0kQ1skZiK1NHg3Spt9J,1504,1,2018,Takeoff,Hip Hop
1E2AEtxaFaJtH0lO7kgNKw,1489,1,2018,Russell Dickerson,Country & Folk
5WUlDfRSoLAfcVSX1WnrxN,1464,1,2018,Sia,Electronic
51Blml2LZPmy7TTiAg47vQ,1442,1,2018,U2,Rock
2TI7qyDE0QfyOlnbtfDo7L,1428,1,2018,Dave Matthews Band,Rock
0iEtIxbK0KxaSlF7G42ZOp,1428,1,2018,Metro Boomin,Hip Hop
3AA28KZvwAUcZuOKwyblJQ,1406,1,2018,Gorillaz,Hip Hop
70BYFdaZbEKbeauJ670ysI,1399,1,2018,Shinedown,Rock
7mEIug7XUlQHikrFxjTWes,1395,1,2018,Neil Diamond,Jazz
5OSQDUNmll299ldFIF1Dau,1392,1,2018,Trans-Siberian Orchestra,Rock
3sDbKMebVH2VYcRSl7u1VC,1385,1,2018,for KING & COUNTRY,Christian
6gZq1Q6bdOxsUPUG1TaFbF,1378,1,2018,Godsmack,Rock
1SupJlEpv7RS2tPNRaHViT,1362,1,2018,Nicky Jam,Latin
7nwUJBm0HE4ZxD3f5cy5ok,1340,1,2018,Aretha Franklin,Blues & Soul
2cADQgiLMjNhbsfeN52Bf3,1333,1,2018,Swizz Beatz,Hip Hop
3HiuzBlSW7pGDXlSFMhO2g,1329,1,2018,Young Dolph,Hip Hop
0OLpdla9YvZOtlPnQkXScl,1317,1,2018,Jovem Dex,Hip Hop
43ZHCT0cAZBISjO8DG9PnE,1317,1,2018,Elvis Presley,Rock
5QdEbQJ3ylBnc3gsIASAT5,1315,1,2018,G Herbo,Hip Hop
4VMYDCV2IEDYJArk749S6m,1308,1,2018,Daddy Yankee,Latin
3RqBeV12Tt7A8xH3zBDDUF,1299,1,2018,Kelsea Ballerini,Country & Folk
6ZjFtWeHP9XN7FeKSUe80S,1293,1,2018,Bing Crosby,Jazz
57LYzLEk2LcFghVwuWbcuS,1291,1,2018,Summer Walker,R&B & Funk
6Ha4aES39QiVjR0L2lwuwq,1289,1,2018,Yo Gotti,Hip Hop
3J16YwU6nMj1NbGi7LpZNv,1276,1,2018,Karaoke Diamonds,Other
3WGpXCj9YhhfX11TToZcXP,1223,1,2018,Troye Sivan,Pop
2RdwBSPQiwcmiDo9kixcl8,1210,1,2018,Pharrell Williams,Pop
5BtHciL0e0zOP7prIHn3pP,1208,1,2018,Breaking Benjamin,Rock
3TOqt5oJwL9BE2NG9MEwDa,1202,1,2018,Disturbed,Rock
5wPoxI5si3eJsYYwyXV4Wi,1192,1,2018,N.E.R.D,Hip Hop
1Bl6wpkWCQ4KVgnASpvzzA,1169,1,2018,BROCKHAMPTON,Pop
4yiQZ8tQPux8cPriYMWUFP,1167,1,2018,Gwen Stefani,Pop
0qSX3s5pJnAlSsgsCne8Cz,1134,1,2018,Brett Eldredge,Country & Folk
4cPHsZM98sKzmV26wlwD2W,1123,1,2018,Brenda Lee,Jazz
7kwCkEJ384PWm0UQW3hxjS,1105,1,2018,Yella Beezy,Hip Hop
4V8Sr092TqfHkfAA5fXXqG,1064,1,2018,Luis Fonsi,Latin
5ixB75BQR3ADoWQkcHQJTs,1060,1,2018,Gene Autry,Jazz
5Berubt6ysOy2LCMyqhmXP,1037,1,2018,YFN Lucci,Hip Hop
02rd0anEWfMtF7iMku9uor,1029,1,2018,Reba McEntire,Country & Folk
776Uo845nYHJpNaStv1Ds4,1021,1,2018,Jimi Hendrix,Rock
4FZ3j1oH43e7cukCALsCwf,1015,1,2018,Jack White,Rock
3gd8FJtBJtkRxdfbTu19U2,1015,1,2018,Mumford & Sons,Pop
1moxjboGR7GNWYIMWsRjgG,1009,1,2018,Florence + The Machine,Pop
1p6CdzJRoicjRcSdWoB9Qc,1007,1,2018,Mitchell Tenpenny,Country & Folk
1Cs0zKBU1kc0i8ypK3B9ai,1004,1,2018,David Guetta,Pop
72OaDtakiy6yFqkt4TsiFt,1004,1,2018,Cher,Pop
1r4hJ1h58CWwUQe3MxPuau,1004,1,2018,Maluma,Latin
2ySHS7UojGu20XfUPaBlyu,997,1,2018,Devin Dawson,Country & Folk
6H1RjVyNruCmrBEWRbD0VZ,993,1,2018,Def Leppard,Rock
4yBK75WVCQXej1p04GWqxH,989,1,2018,Jeezy,Hip Hop
1vCWHaC5f2uS3yhpwWbIA6,971,1,2018,Avicii,Electronic
0hYxQe3AK5jBPCr5MumLHD,964,1,2018,Sugarland,Country & Folk
1eEfMU2AhEo7XnKgL7c304,948,1,2018,Carpenters,Jazz
4ULO7IGI3M2bo0Ap7B9h8a,934,1,2018,Teyana Taylor,R&B & Funk
5VX8hxrcfJWwaTLiqGUHG3,929,1,2018,TobyMac,Christian
2ODbg2404zUzTi02qIPEjB,928,1,2018,Tay-K,Hip Hop
2rhFzFmezpnW82MNqEKVry,920,1,2018,Ski Mask The Slump God,Hip Hop
5W5bDNCqJ1jbCgTxDD0Cb3,898,1,2018,Willie Nelson,Country & Folk
6Ff53KvcvAj5U7Z1vojB5o,894,1,2018,*NSYNC,Pop
1zNqQNIdeOUZHb8zbZRFMX,879,1,2018,Swae Lee,Hip Hop
49e4v89VmlDcFCMyDv9wQ9,848,1,2018,Dean Martin,Jazz
6ydoSd3N2mwgwBHtF6K7eX,830,1,2018,Calum Scott,Pop
1ShZZUjkbXCjhwrb18BA8I,818,1,2018,Bryce Vine,Pop
0RqtSIYZmd4fiBKVFqyIqD,805,1,2018,Thirty Seconds To Mars,Rock
4x1nvY2FN8jxqAFA0DA02H,805,1,2018,John Lennon,Rock
20qISvAhX20dpIbOOzGK3q,802,1,2018,Nas,Hip Hop
1Qp56T7n950O3EGMsSl81D,801,1,2018,Ghost,Rock
4DFhHyjvGYa9wxdHUjtDkc,801,1,2018,A Perfect Circle,Rock
5Hc9oDGvStNGmnj44m8sHg,794,1,2018,Tyler Ward,Pop
0nJUwPwC9Ti4vvuJ0q3MfT,793,1,2018,John Prine,Country & Folk
41klVmDluQZmGGqoidNfbe,791,1,2018,Blac Youngsta,Hip Hop
5xQKoGD7Ql92fWd1uWwKkf,789,1,2018,Steve Perry,Rock
2HUwZ0kumzCSlhFcjFZfpp,783,1,2018,Flipp Dinero,Hip Hop
2UZMlIwnkgAEDBsw1Rejkn,777,1,2018,Tom Petty,Rock
1VPmR4DJC1PlOtd0IADAO0,777,1,2018,$uicideBoy$,Hip Hop
2jnIB6XdLvnJUeNTy5A0J2,777,1,2018,Why Don't We,Pop
5v8jlSmAQfrkTjAlpUfWtu,776,1,2018,Perry Como,Jazz
1dqGS5sT6PE2wEvP1gROZC,769,1,2018,Flatbush Zombies,Hip Hop
2lolQgalUvZDfp5vvVtTYV,769,1,2018,Tony Bennett,Jazz
6PAt558ZEZl0DmdXlnjMgD,762,1,2018,Eric Clapton,Rock
4OBJLual30L7gRl5UkeRcT,761,1,2018,T.I.,Hip Hop
39NR3AUhpbbqKM33vWn2fp,753,1,2018,Brothers Osborne,Country & Folk
3jOstUTkEu2JkjvRdBA5Gu,747,1,2018,Weezer,Rock
6JL8zeS1NmiOftqZTRgdTz,737,1,2018,Meghan Trainor,Pop
147nKr9upHZSSxqCzh9j7c,727,1,2018,Jimmie Allen,Country & Folk
6Q192DXotxtaysaqNPy5yR,725,1,2018,Amy Winehouse,Blues & Soul
7e10JUMF7MJmmwYpnTSMI5,718,1,2018,Dave East,Hip Hop
4QQgXkCYTt3BlENzhyNETg,718,1,2018,"Earth, Wind & Fire",Electronic
3dRfiJ2650SZu6GbydcHNb,712,1,2018,John Williams,Other
6fxyWrfmjcbj5d12gXeiNV,701,1,2018,Denzel Curry,Hip Hop
1U1el3k54VvEUzo3ybLPlM,685,1,2018,Kali Uchis,Pop
2wUjUUtkb5lvLKcGKsKqsR,682,1,2018,Alessia Cara,R&B & Funk
7FY5V3XMwlNBPitEjXowHQ,679,1,2018,Darius Rucker,Country & Folk
3eqjTLE0HfPfh78zjh6TqT,679,1,2018,Bruce Springsteen,Rock
0EdvGhlC1FkGItLOWQzG4J,677,1,2018,Sublime,Reggae
0RESbWvOMyua0yuyVrztJ5,606,1,2018,Key Glock,Hip Hop
3mIj9lX2MWuHmhNCA7LSCW,596,0,2018,The 1975,Rock
2tRsMl4eGxwoNabM08Dm4I,593,0,2018,Judas Priest,Rock
4phGZZrJZRo4ElhRtViYdl,592,0,2018,Jason Mraz,Pop
