song_id,year_end_score,is_pop,year,artist_id,song_name,artist_name,parent_genre
0tgVpDi06FyKpA1z0VMD4v,5617,1,2018,6eUKZXaKkcviH0Ku9w2n3V,Perfect,Ed Sheeran,Pop
09IStsImFySgyp0pIQdqAc,4590,1,2018,6WY7D3jk8zTrHtmkqqo5GI,The Middle,Maren Morris,Country & Folk
3ee8Jmje8o58CHK66QrVC2,4430,1,2018,15UsOTVnJzReFVN1VCnxy4,SAD!,XXXTENTACION,Hip Hop
6DCZcSspjsKoFjzjrWoCdn,4266,1,2018,3TVXtAsR1Inumwj472S9r4,God's Plan,Drake,Hip Hop
7dt6x5M1jzdTEt8oCbisTK,3864,1,2018,246dkjvS1zLTtiykXe5h60,Better Now,Post Malone,Hip Hop
4eWQlBRaTjPPUlzacqEeoQ,3733,1,2018,4nDoRrQiYLoBzwC5BhVJzF,Never Be the Same,Camila Cabello,Pop
0At2qAoaVjIwWNAqrscXli,3681,1,2018,7HkdQ0gt53LP4zmHsL0nap,Boo'd Up,Ella Mai,Pop
2ekn2ttSfGqwhhate0LSR0,3598,1,2018,6M2wZ9GZgrQXHCFfjv46we,New Rules,Dua Lipa,Pop
285pBltuF7vW8TeWk8hdRR,3551,1,2018,4MCBfE4596Uoi2O4DtmEMz,Lucid Dreams,Juice WRLD,Hip Hop
7uzmGiiJyRfuViKKK3lVmR,3519,1,2018,4GvEc3ANtPPjt1ZJllr5Zl,Mine,Bazzi,Pop
42fw0rxRO2xbesF6mJfd4Y,3265,1,2018,7z5WFjZAIYejWy0NI5lv4T,Tequila,Dan + Shay,Country & Folk
6NFyWDv5CjfwuzoCkw47Xf,3251,1,2018,06HL4z0CvFAxyc27GXpf02,Delicate,Taylor Swift,Pop
2qT1uLXPVPzGgFOx4jtEuo,3023,1,2018,66CXWjxzNUsdJxJ2JdwvnR,no tears left to cry,Ariana Grande,Pop
1wjzFQodRWrPcQ0AnYnvQ9,3013,1,2018,5JZ7CnR6gTvEMKX4g70Amv,I Like Me Better,Lauv,Pop
3CA9pLiwRIGtUBiMjbZmRw,2825,1,2018,3TVXtAsR1Inumwj472S9r4,Nice For What,Drake,Hip Hop
55S2PQgSMYAhgoTCcGCDfw,2723,1,2018,5Rl15oVamLq7FbSb0NNBNy,Youngblood,5 Seconds of Summer,Pop
08bNPGLD8AhKpnnERrAc6G,2713,1,2018,64KEffDW9EtZ1y2vBYgq8T,FRIENDS,Marshmello,Electronic
1zB4vmk8tFRmM9UULNzbLB,2660,1,2018,53XhwfbYqKCa1cC15pYq2q,Thunder,Imagine Dragons,Rock
6QgjcU0zLnzq5OrUoSZ3OK,2527,1,2018,4kI8Ie27vjvonwaB2ePh8T,Feel It Still,Portugal. The Man,Pop
2G7V7zsVDxg1yRsu7Ew9RJ,2447,1,2018,3TVXtAsR1Inumwj472S9r4,In My Feelings,Drake,Hip Hop
0TlLq3lA83rQOYtrqBqSct,2430,1,2018,3TVXtAsR1Inumwj472S9r4,Nonstop,Drake,Hip Hop
6Qn5zhYkTa37e91HC1D7lb,2372,1,2018,53XhwfbYqKCa1cC15pYq2q,Whatever It Takes,Imagine Dragons,Rock
514rhnksEwHUh6LxXsQ4Y9,2368,1,2018,0C8ZW7ezQVs4URX5aX7Kqx,Back To You,Selena Gomez,Pop
5OCJzvD7sykQEKHH7qAC3C,2283,1,2018,66CXWjxzNUsdJxJ2JdwvnR,God is a woman,Ariana Grande,Pop
2QZ7WLBE8h2y1Y5Fb8RYbH,2189,1,2018,7n2wHs1TKAczGzO7Dd2rGr,In My Blood,Shawn Mendes,Pop
2xLMifQCjDGFmkHkpNLD9h,2171,1,2018,0Y5tJX1MQlPlqiwlOH1tJY,SICKO MODE,Travis Scott,Pop
7y9iMe8SOB6z3NoHE2OfXl,2161,1,2018,26VFTg2z8YR0cCuwLzESi2,Bad At Love,Halsey,Pop
2FY7b99s15jUprqC0M5NCT,2056,1,2018,53XhwfbYqKCa1cC15pYq2q,Natural,Imagine Dragons,Rock
1HXy5I3HTWq8OvxCn0z7G7,2046,1,2018,3oSJ7TBVCWMDMiYjXNiCKE,Heaven,Kane Brown,Country & Folk
52okn5MNA47tk87PeZJLEL,2031,1,2018,6fOMl44jA4Sp5b9PpYCkzz,Let You Down,NF,Hip Hop
2Yl4OmDby9iitgNWZPwxkd,2004,1,2018,4kYSro6naA4h99UJvo89HB,Be Careful,Cardi B,Pop
75ZvA4QfFiZvzhj2xkaWAh,1917,1,2018,246dkjvS1zLTtiykXe5h60,I Fall Apart,Post Malone,Hip Hop
09mEdoA6zrmBPgTEN5qXmN,1916,1,2018,1Xyo4u8uXC1ZmMpatF05PJ,Call Out My Name,The Weeknd,R&B & Funk
0b9oOr2ZgvyQu88wzixux9,1853,1,2018,73sIBHcqh3Z3NyqHKZ7FOL,This Is America,Childish Gambino,Hip Hop
2UVbBKQOdFAekPTRsnkzcf,1852,1,2018,6oMuImdp5ZcFhWP0ESe6mG,Stir Fry,Migos,Hip Hop
3T9CfDxFYqZWSKxd0BhZrb,1850,1,2018,04gDigrS5kc9YWfZHwBETP,Wait,Maroon 5,Pop
0JP9xo3adEtGSdUEISiszL,1768,1,2018,15UsOTVnJzReFVN1VCnxy4,Moonlight,XXXTENTACION,Hip Hop
1ZAyjvIk9YiD76yYy0TEG6,1767,1,2018,1pPmIToKXyGdsCF6LmqLmI,Plug Walk,Rich The Kid,Hip Hop
6CTWathupIiDs7U4InHnDA,1715,1,2018,7HkdQ0gt53LP4zmHsL0nap,Trip,Ella Mai,Pop
7AFASza1mXqntmGtbxXprO,1678,1,2018,15UsOTVnJzReFVN1VCnxy4,changes,XXXTENTACION,Hip Hop
2zMDMCtGzTOD8qVHyznGIl,1669,1,2018,3FfvYsEGaIb52QPXhg4DcH,You Make It Easy,Jason Aldean,Country & Folk
4OafepJy2teCjYJbvFE60J,1649,1,2018,66CXWjxzNUsdJxJ2JdwvnR,breathin,Ariana Grande,Pop
7gvd8xj4QgPqbQSsn5pV7d,1625,1,2018,6S2OmqARrzebs0tKUEyXyp,Sorry Not Sorry,Demi Lovato,Pop
3qN5qMTKyEEmiTZD38BNTT,1587,1,2018,3TVXtAsR1Inumwj472S9r4,I'm Upset,Drake,Hip Hop
5Z3GHaZ6ec9bsiI5BenrbY,1571,1,2018,6LuN9FCkKOj5PcnpouEgny,Young Dumb & Broke,Khalid,Pop
7qiZfU4dY1lWllzX7mPBI3,1545,1,2018,6eUKZXaKkcviH0Ku9w2n3V,Shape of You,Ed Sheeran,Pop
4HbiCvH1R7mVOJ7KY7JQBD,1530,1,2018,7gZfnEnfiaHzxARJ2LeXrf,GUMMO,6ix9ine,Hip Hop
6Up545NUflOiXo8cEraH49,1514,1,2018,40LHVA5BTQp9RxHOQ9JPYj,You Say,Lauren Daigle,Christian
1e4rwBPVI32vZtTJu7mJ4J,1509,1,2018,0hCNtLu0JehylgoiP8L4Gh,Chun-Li,Nicki Minaj,Pop
6XcfKZvJio9Z0fQy11GnNX,1505,1,2018,4KJ6jujcNPzOyhdNoiNftp,broken,lovelytheband,Pop
4L9Ds4mpD3SuYoWwFUlv16,1474,1,2018,3b8QkneNDz4JHKKKlLgYZg,Simple,Florida Georgia Line,Country & Folk
1rqqCSm0Qe4I9rUvWncaom,1464,1,2018,20JZFwl6HVl6yg8a4H3ZqK,High Hopes,Panic! At The Disco,Pop
1xzBco0xcoJEDXktl7Jxrr,1438,1,2018,2RDOrhPqAM4jzTRCEb19qX,Mo Bamba,Sheck Wes,Hip Hop
5PIfH6BzcmH04RDmtzF0BN,1423,1,2018,7wlFDEWiM5OoIAt8RSli8b,Outside Today,YoungBoy Never Broke Again,Hip Hop
0OWZFobGSIW9GrSlQ9C5pc,1377,1,2018,6x2LnllRG5uGarZMsD4iO8,Marry Me,Thomas Rhett,Country & Folk
04ZTP5KsCypmtCmQg5tH9R,1362,1,2018,64M6ah0SkkRsnPGtGiRAbb,I'm a Mess,Bebe Rexha,Pop
39N9RPD9MRb5WmoLzNzPeA,1362,1,2018,1SupJlEpv7RS2tPNRaHViT,X,Nicky Jam,Latin
6wmAHw1szh5RCKSRjiXhPe,1347,1,2018,6VuMaDnrHyPL1p4EHjYLi7,How Long,Charlie Puth,Pop
2ZFrEp20VO25BXYhMxh0GW,1335,1,2018,3grHWM9bx2E9vwJCdlRv9O,Get Along,Kenny Chesney,Country & Folk
4VXIryQMWpIdGgYR4TrjT1,1334,1,2018,4MCBfE4596Uoi2O4DtmEMz,All Girls Are The Same,Juice WRLD,Hip Hop
4lFfMRH0YH4pW5gczTDbNC,1329,1,2018,3nViOFa3kZW8OMSNOzwr98,Medicine,Queen Naija,R&B & Funk
6KuqAtoeVzxAYOaMveLNpH,1308,1,2018,4VMYDCV2IEDYJArk749S6m,Dura,Daddy Yankee,Latin
4gB7HrYHbJVJ5RFOjxmoq4,1285,1,2018,718COspgdWOnwOFpJHRZHS,One Number Away,Luke Combs,Country & Folk
2VIPU72L6tIR4w8J8ap6Kp,1264,1,2018,0fiWOxhsBsQQvFDtxUQWo0,Mercy,Brett Young,Country & Folk
3wScL5W8H40zzCKN0atfBk,1205,1,2018,55Aa2cqylxrFIXC767Z865,Uproar,Lil Wayne,Hip Hop
698eQRku24PIYPQPHItKlA,1198,1,2018,718COspgdWOnwOFpJHRZHS,She Got the Best of Me,Luke Combs,Country & Folk
4PpuH4mxL0rD35mOWaLoKS,1192,1,2018,5wPoxI5si3eJsYYwyXV4Wi,Lemon,N.E.R.D,Hip Hop
43ZyHQITOjhciSUUNPVRHc,1175,1,2018,3wyVrVrFCkukjdVIdirGVY,Gucci Gang,Lil Pump,Hip Hop
7yotKA30dwTKNEGomV9ZsI,1169,1,2018,6l3HvQ5sa6mXTsMTB19rO5,KOD,J. Cole,Hip Hop
1mXVgsBdtIVeCLJnSnmtdV,1165,1,2018,2wY79sveU1sp5g7SokKOiI,Too Good At Goodbyes,Sam Smith,Pop
5PTG6rrL6EPFD9E2QMI2pl,1146,1,2018,0WOxhx4hikIsyF3CRPLC8W,JAPAN,Famous Dex,Hip Hop
76cy1WJvNGJTj78UqeA5zr,1108,1,2018,6M2wZ9GZgrQXHCFfjv46we,IDGAF,Dua Lipa,Pop
0wbnC9AUenxp613TYaJsGK,1094,1,2018,6oMuImdp5ZcFhWP0ESe6mG,Narcos,Migos,Hip Hop
5p7ujcrUXASCNwRaWNHR1C,1094,1,2018,26VFTg2z8YR0cCuwLzESi2,Without Me,Halsey,Pop
2hl6q70unbviGo3g1R7uFx,1064,1,2018,6S2OmqARrzebs0tKUEyXyp,Échame La Culpa,Demi Lovato,Pop
33471tzU1VghDg9zNgGRpz,1033,1,2018,6y8XlgIV8BLlIg1tT1R10i,Hotel Key,Old Dominion,Country & Folk
0pqnGHJpmpxLKifKRmU6WP,1022,1,2018,53XhwfbYqKCa1cC15pYq2q,Believer,Imagine Dragons,Rock
1MKZaAEx8RrzoQjHhVuvgs,1020,1,2018,6S2OmqARrzebs0tKUEyXyp,Tell Me You Love Me,Demi Lovato,Pop
1vNoA9F5ASnlBISFekDmg3,1016,1,2018,0eI3X5rAzHRZVe5FPk4MN1,Zombie,Bad Wolves,Rock
79LAFAkR1ATb4iIQvZuCL0,1014,1,2018,0BvkDsjIUla7X0k6CSWh1I,Most People Are Good,Luke Bryan,Country & Folk
4T3fNx3CgwDRRYgmFCbD4J,1007,1,2018,6LuN9FCkKOj5PcnpouEgny,Better,Khalid,Pop
3IPkbTA8KkdDXyWtGkfFXa,1004,1,2018,77kULmXAQ6vWer7IIHdGzI,Singles You Up,Jordan Davis,Country & Folk
44KKhCyI0BGS6LvVyDqJtH,1001,1,2018,3wyVrVrFCkukjdVIdirGVY,Esskeetit,Lil Pump,Hip Hop
53yTYusPQJ1AApL1hi0Dnc,994,1,2018,0BvkDsjIUla7X0k6CSWh1I,"Sunrise, Sunburn, Sunset",Luke Bryan,Country & Folk
4BdGO1CaObRD4La9l5Zanz,990,1,2018,7gP3bB2nilZXLfPHJhMdvc,Sit Next to Me,Foster The People,Pop
1eFrhAmzoQnTlwvnqvLt7D,983,1,2018,6ZV6lGY0prbqpTD0Md8i29,Five More Minutes,Scotty McCreery,Country & Folk
2Kpc6hdJqHCG2tt0JW9pyl,965,1,2018,3oSJ7TBVCWMDMiYjXNiCKE,Lose It,Kane Brown,Country & Folk
07FkzikE6FuHIa8Ma7zJGc,910,1,2018,6fOMl44jA4Sp5b9PpYCkzz,Lie,NF,Hip Hop
3KkXRkHbMCARz0aVfEt68P,879,1,2018,246dkjvS1zLTtiykXe5h60,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Hip Hop
2A69wys3S9uiPSmn6UZWJn,868,1,2018,6y8XlgIV8BLlIg1tT1R10i,Written in the Sand,Old Dominion,Country & Folk
32lItqlMi4LBhb4k0BaSaC,866,1,2018,246dkjvS1zLTtiykXe5h60,Candy Paint,Post Malone,Hip Hop
1G4cdOtF36ZCs6i2dZoC87,859,1,2018,1p6CdzJRoicjRcSdWoB9Qc,Drunk Me,Mitchell Tenpenny,Country & Folk
3U21A07gAloCc4P7J8rxcn,854,1,2018,5K4W6rqBFWDnAN6FQUkS6x,All Mine,Kanye West,Hip Hop
5c0Vl3yklw5WX9YI36dPLd,853,1,2018,7kwCkEJ384PWm0UQW3hxjS,That's On Me,Yella Beezy,Hip Hop
0bYg9bo50gSsH3LtXe2SQn,834,1,2018,4iHNK0tOyZPYnBU7nGAgpQ,All I Want for Christmas Is You,Mariah Carey,Pop
4Vxu50qVrQcycjRyJQaZLC,827,1,2018,6x2LnllRG5uGarZMsD4iO8,Life Changes,Thomas Rhett,Country & Folk
1jo3TwNGCXfNdB5uba3ZVv,819,1,2018,7dGJo4pcD2V6oG8kP0tJRR,Killshot,Eminem,Hip Hop
0OgGn1ofaj55l2PcihQQGV,818,1,2018,1ShZZUjkbXCjhwrb18BA8I,Drew Barrymore,Bryce Vine,Pop
3GJ4hzg4lrGwU51Y3VARbF,816,1,2018,7z5WFjZAIYejWy0NI5lv4T,Speechless,Dan + Shay,Country & Folk
7lAK3oHbfEnvUQWosrMMpR,814,1,2018,0Y5tJX1MQlPlqiwlOH1tJY,YOSEMITE,Travis Scott,Pop
7uVkYr8gxcPEgqohvynpdN,806,1,2018,1mfDfLsMxYcOOZkzBxvSVW,Break Up in the End,Cole Swindell,Country & Folk
5cF0dROlMOK5uNZtivgu50,801,1,2018,6VuMaDnrHyPL1p4EHjYLi7,Attention,Charlie Puth,Pop
06gD2ZtK3Dzc1BYqWExQJJ,799,1,2018,4YLtscXsxbVgi031ovDDdh,Broken Halos,Chris Stapleton,Country & Folk
2GGMabyHXnJmjY6CXhhB2e,795,1,2018,4kYSro6naA4h99UJvo89HB,Money,Cardi B,Pop
2oPCR02nduYVpj7CTfsA0d,788,1,2018,1E2AEtxaFaJtH0lO7kgNKw,Blue Tacoma,Russell Dickerson,Country & Folk
14mHfNsSHN0FbLftyjrV9g,783,1,2018,2HUwZ0kumzCSlhFcjFZfpp,Leave Me Alone,Flipp Dinero,Hip Hop
7wBJfHzpfI3032CSD7CE2m,779,1,2018,0Y5tJX1MQlPlqiwlOH1tJY,STARGAZING,Travis Scott,Pop
3ZPKocroJIcnHGcnJVlLKD,747,1,2018,3jOstUTkEu2JkjvRdBA5Gu,Africa,Weezer,Rock
7rC5Pl8rQSX4myONQHYPBK,739,1,2018,3TVXtAsR1Inumwj472S9r4,Mob Ties,Drake,Hip Hop
6V4KHt9xu4TPEnDFoBeacT,737,1,2018,3gGUMEwIX6XodWsYEvKSal,Rubbin off the Paint,YBN Nahmir,Hip Hop
7fCNUWi6uflDTQ08srxMZk,737,1,2018,6JL8zeS1NmiOftqZTRgdTz,NO EXCUSES,Meghan Trainor,Pop
57IRaiAB4hBZu3gnNVZC0v,737,1,2018,7wlFDEWiM5OoIAt8RSli8b,No Smoke,YoungBoy Never Broke Again,Hip Hop
4vaxvNDaLSoD36iZX515ug,731,1,2018,3EXdLajEO02ziZ90P90bSW,Betrayed,Lil Xan,Hip Hop
3e9HZxeyfWwjeyPAMmWSSQ,728,1,2018,66CXWjxzNUsdJxJ2JdwvnR,"thank u, next",Ariana Grande,Pop
5274I4mUMnYczyeXkGDWZN,719,1,2018,1RyvyyTE3xzB2ZywiAwp0i,Fine China,Future,Hip Hop
7B9UAoGiN4iMCv4s40xoiM,713,1,2018,4xFUf1FHVy696Q1JQZMTRj,Cry Pretty,Carrie Underwood,Country & Folk
6RSNKGdv3nDTHqgw4bdzyF,701,1,2018,1E2AEtxaFaJtH0lO7kgNKw,Yours,Russell Dickerson,Country & Folk
2mfahQ0EaaZWq4cFNg6A1o,693,1,2018,2ySHS7UojGu20XfUPaBlyu,All on Me,Devin Dawson,Country & Folk
2fQrGHiQOvpL9UgPvtYy6G,693,1,2018,1URnnhqYAYcrqrcwql10ft,Bank Account,21 Savage,Hip Hop
5slddJ629YcePvqD6Uyk8r,689,1,2018,1UTPBmNbXNTittyMJrNkvw,I Lived It,Blake Shelton,Country & Folk
2EjXfH91m7f8HiJN1yQg97,666,1,2018,4cPHsZM98sKzmV26wlwD2W,Rockin' Around The Christmas Tree,Brenda Lee,Jazz
3VamXAvVMczcS2PTYtPfBQ,654,1,2018,147nKr9upHZSSxqCzh9j7c,Best Shot,Jimmie Allen,Country & Folk
6Poyf51k7W3NKnsGwAI90B,608,1,2018,0hCNtLu0JehylgoiP8L4Gh,Barbie Dreams,Nicki Minaj,Pop
0KKkJNfGyhkQ5aFogxQAPU,602,1,2018,0du5cEVh5yTK9QJze8zA0C,That's What I Like,Bruno Mars,Pop
2VX37A1p7tkvrH2UJwAU0T,587,0,2018,2IvkS5MXK0vPGnwyJsrEyV,Desperate Man,Eric Church,Country & Folk
2yLa0QULdQr0qAIvVwN6B5,575,0,2018,06HL4z0CvFAxyc27GXpf02,...Ready For It?,Taylor Swift,Pop
5ZpjODX6OH1xZs3AOewTO6,572,0,2018,31TPClRtHm23RisEBtV3X7,Filthy,Justin Timberlake,Pop
3aW0ds4A4tSQDIp75FqWTo,566,0,2018,3Nrfpe0tUJi4K4DXYWgMUX,FAKE LOVE,BTS,Pop
3fpVWegR6YOS1Yk5HSMYIq,560,0,2018,246dkjvS1zLTtiykXe5h60,Paranoid,Post Malone,Hip Hop
3T6MAweakkNrMYs8jZIWtg,556,0,2018,0fiWOxhsBsQQvFDtxUQWo0,Like I Loved You,Brett Young,Country & Folk
0Fpen1PTuEnCmOJtUU9Iud,552,0,2018,4O15NlyKLIASxsJ0PrXPfz,New Patek,Lil Uzi Vert,Hip Hop
2VdT56BGpdqNHUgOe1j5vc,542,0,2018,246dkjvS1zLTtiykXe5h60,Rich & Sad,Post Malone,Hip Hop
2HWelwHQS4EdRqIycZOc3O,540,0,2018,4mwXUEKaW4ftbncf9Hi58l,When We,Tank,R&B & Funk
3A1BaBGT3HgzuDrV9pgX9v,530,0,2018,7wlFDEWiM5OoIAt8RSli8b,Overdose,YoungBoy Never Broke Again,Hip Hop
4CH66Rxcjcj3VBHwmIBj4T,530,0,2018,15UsOTVnJzReFVN1VCnxy4,BAD!,XXXTENTACION,Hip Hop
5hslUAKq9I9CG2bAulFkHN,521,0,2018,4sj6D0zlMOl25nprDJBiU9,It's the Most Wonderful Time of the Year,Andy Williams,Jazz
6UsoV6X96Rox9mfxoz7SFy,520,0,2018,7sKxqpSqbIzphAKAhrqvlf,You Broke Up with Me,Walker Hayes,Country & Folk
4PS1e8f2LvuTFgUs1Cn3ON,506,0,2018,7v4imS0moSyGdXyLgVTIV7,The Christmas Song (Merry Christmas To You),Nat King Cole,Jazz
2UciqgwVDwro0fev3MFbxJ,489,0,2018,6l3HvQ5sa6mXTsMTB19rO5,ATM,J. Cole,Hip Hop
0MMSmg7zyo6pOKZrfHUOqu,488,0,2018,0MHgLfmQdutffmvWe5XBTN,A Holly Jolly Christmas,Burl Ives,Jazz
6tZ3b7ik1QDXFAZlXib0YZ,479,0,2018,6l3HvQ5sa6mXTsMTB19rO5,Kevin’s Heart,J. Cole,Hip Hop
3DV49ruvI5Sl6iisPZAc2c,479,0,2018,78YqeIji3mgAS2K1Maca6x,Hooked,Dylan Scott,Country & Folk
1qsHYUd2c1wFGcn7e63QmG,479,0,2018,5K4W6rqBFWDnAN6FQUkS6x,Yikes,Kanye West,Hip Hop
6gU9OKjOE7ghfEd55oRO57,475,0,2018,7tYKF4w9nC0nq9CsPZTHyP,The Weekend,SZA,Hip Hop
3dlCF1mzW1UKMOb4b1XN17,457,0,2018,1n2pb9Tsfe4SwAjmUac6YT,I Was Jack (You Were Diane),Jake Owen,Country & Folk
43zdsphuZLzwA9k4DJhU0I,454,0,2018,6qqNVTkY8uBg9cP3Jd7DAH,when the party's over,Billie Eilish,Electronic
2yQZwi1P8AkkxxFhQ8rMEK,447,0,2018,2lRH2dgU5Kk4Bc5phmII4T,Greatest Love Story,LANCO,Country & Folk
6waqLPcT6ruMhmd36OhmFO,446,0,2018,4BYxqVkZyFjtik7crYLg5Q,Losing Sleep,Chris Young,Country & Folk
5KhFaq45chTw8RGfWo8T8J,430,0,2018,7gZfnEnfiaHzxARJ2LeXrf,BILLY,6ix9ine,Hip Hop
3z8h0TU7ReDPLIbEnYhWZb,426,0,2018,1dfeR4HaWDbWqFHLkxsg1d,Bohemian Rhapsody,Queen,Rock
3nBXOlFTADNvG9nkqy2O2W,426,0,2018,7x8nK0m0cP2ksQf0mjWdPS,"Woman, Amen",Dierks Bentley,Country & Folk
4hxfqUojJ5u9SyAjiXevmy,416,0,2018,1C5vXvYnmVVTKw4GVCKGzM,Hardaway,Derez De’Shon,R&B & Funk
6CyJlVAEFlNdpggOLanytL,409,0,2018,4BYxqVkZyFjtik7crYLg5Q,Hangin' On,Chris Young,Country & Folk
3e7Y6sfFlIdBMJhX7wpqVO,409,0,2018,4xRYI6VqpkE3UwrDrAZL8L,44 More,Logic,Hip Hop
7m9OqQk4RVRkw9JJdeAw96,402,0,2018,15UsOTVnJzReFVN1VCnxy4,Jocelyn Flores,XXXTENTACION,Hip Hop
52ioLaTnO2J7BWY8UN2n9D,401,0,2018,2IvkS5MXK0vPGnwyJsrEyV,Round Here Buzz,Eric Church,Country & Folk
0tYHqwTW4s6VuPWDSD7n7K,399,0,2018,7gZfnEnfiaHzxARJ2LeXrf,KOODA,6ix9ine,Hip Hop
5vuMtXS5kQ7F0o9V9rG1dG,396,0,2018,0qSX3s5pJnAlSsgsCne8Cz,The Long Way,Brett Eldredge,Country & Folk
5Psnhdkyanjpgc2P8A5TSM,381,0,2018,3TVXtAsR1Inumwj472S9r4,Emotionless,Drake,Hip Hop
2jt2WxXMCD4zjACthkJQVE,381,0,2018,7dGJo4pcD2V6oG8kP0tJRR,The Ringer,Eminem,Hip Hop
2rbDhOo9Fh61Bbu23T2qCk,380,0,2018,1HY2Jd0NmPuamShAr6KMms,Always Remember Us This Way,Lady Gaga,Pop
609qKv3KPAbdtp0LQH2buA,371,0,2018,1UTPBmNbXNTittyMJrNkvw,I'll Name the Dogs,Blake Shelton,Country & Folk
58QhkbaAkLFnn7JwAnAato,365,0,2018,7dGJo4pcD2V6oG8kP0tJRR,Fall,Eminem,Hip Hop
5wujBwqG7INdStqGd4tRMX,362,0,2018,4MCBfE4596Uoi2O4DtmEMz,Armed And Dangerous,Juice WRLD,Hip Hop
63TyoT9Ee03rQxv8xmdJ2l,361,0,2018,6TIYQ3jFPwQSRmorSezPxX,RAP DEVIL,Machine Gun Kelly,Hip Hop
2FRnf9qhLbvw8fu4IBXx78,361,0,2018,5lpH0xAS4fVfLkACg9DAuM,Last Christmas,Wham!,Pop
2DlIwu1iDTILEMXA7MUotn,359,0,2018,1KCSPY1glIKqW2TotWuXOR,Beautiful Trauma,P!nk,Pop
79Mjfhh393dZdAsTvUFDR6,358,0,2018,5rSXSAkZ67PYJSvpUpkOr7,Don't Go Breaking My Heart,Backstreet Boys,Pop
1JbR9RDP3ogVNEWFgNXAjh,357,0,2018,06HL4z0CvFAxyc27GXpf02,Look What You Made Me Do,Taylor Swift,Pop
4H7WNRErSbONkM06blBoGc,345,0,2018,246dkjvS1zLTtiykXe5h60,Stay,Post Malone,Hip Hop
1dUHF4RyMmMTveJ0Rby6Xm,341,0,2018,3TVXtAsR1Inumwj472S9r4,Can’t Take A Joke,Drake,Hip Hop
0Qh38w01QRXK6KHIv0e3hb,327,0,2018,1KCSPY1glIKqW2TotWuXOR,What About Us,P!nk,Pop
1mJMD1VIQ7jWTP9DK2zmY0,308,0,2018,6fzQ81ouajOEFqCIB9VwrS,Kiss Somebody,Morgan Evans,Country & Folk
4j3GWI86JvSaF0BLdmgcfF,299,0,2018,73sIBHcqh3Z3NyqHKZ7FOL,Summertime Magic,Childish Gambino,Hip Hop
4haJoBPbPj9QFKNpp9e8kx,287,0,2018,3TVXtAsR1Inumwj472S9r4,Diplomatic Immunity,Drake,Hip Hop
6vlxmQGwmlyp07YjkugV6K,284,0,2018,3RqBeV12Tt7A8xH3zBDDUF,Legends,Kelsea Ballerini,Country & Folk
0LG2cFomCi8Fb664Lvr3Nu,280,0,2018,7FY5V3XMwlNBPitEjXowHQ,For The First Time,Darius Rucker,Country & Folk
2rxQMGVafnNaRaXlRMWPde,278,0,2018,718COspgdWOnwOFpJHRZHS,Beautiful Crazy,Luke Combs,Country & Folk
003eoIwxETJujVWmNFMoZy,268,0,2018,2wUjUUtkb5lvLKcGKsKqsR,Growing Pains,Alessia Cara,R&B & Funk
3szf2z1Cy1QMrtHrbn8rz9,266,0,2018,3TVXtAsR1Inumwj472S9r4,Elevate,Drake,Hip Hop
3oDkdAySo1VQQG0ptV7uwa,264,0,2018,4MCBfE4596Uoi2O4DtmEMz,Lean Wit Me,Juice WRLD,Hip Hop
0iQ77tSa7ncj7zBPtVx6cU,262,0,2018,6DIS6PRrLS3wbnZsf7vYic,One Foot,WALK THE MOON,Pop
2gsNpSn7VvvJuSrIDfRoYy,260,0,2018,7dGJo4pcD2V6oG8kP0tJRR,Kamikaze,Eminem,Hip Hop
2qsQ8eVDPmobZpvDxQCVQu,255,0,2018,0hCNtLu0JehylgoiP8L4Gh,Barbie Tingz,Nicki Minaj,Pop
5ubwXXOsH9bUhZsQ0Cybha,254,0,2018,2NdeV5rLm47xAvogXrYhJX,Level Up,Ciara,Pop
3EPXxR3ImUwfayaurPi3cm,247,0,2018,3QSQFmccmX81fWCUSPTS7y,Be Alright,Dean Lewis,Pop
0zqy3ss4CwD6u4QPksS0nI,245,0,2018,3TVXtAsR1Inumwj472S9r4,8 Out Of 10,Drake,Hip Hop
4H0vNUFcHPz5lytcLjwqkr,241,0,2018,6WY7D3jk8zTrHtmkqqo5GI,Rich,Maren Morris,Country & Folk
6qNALlmZa1ESnCxJmXE1K9,240,0,2018,6VuMaDnrHyPL1p4EHjYLi7,The Way I Am,Charlie Puth,Pop
5lZZmityu9TAjNvSY6GLhR,239,0,2018,246dkjvS1zLTtiykXe5h60,Zack And Codeine,Post Malone,Hip Hop
09IOPhEh1OMe0HD9b36FJk,236,0,2018,246dkjvS1zLTtiykXe5h60,Over Now,Post Malone,Hip Hop
7zLYKWcXnYeHHWidalz7rj,235,0,2018,5zctI4wO9XSKS8XwcnqEHk,Noticed,Lil Mosey,Hip Hop
1kFBLqkTuNKlspkJ1EOGjN,233,0,2018,60gmlHZmT16wiO9GiXKYK9,Drunk Girl,Chris Janson,Country & Folk
7DKS0rX27cCEPsK0R6tFWS,227,0,2018,1Xyo4u8uXC1ZmMpatF05PJ,Wasted Times,The Weeknd,R&B & Funk
1k7KigfkZh2Xb6khqV1a0K,224,0,2018,7wlFDEWiM5OoIAt8RSli8b,Diamond Teeth Samurai,YoungBoy Never Broke Again,Hip Hop
