year,genre,word,count
1966,Christian,old,10
1966,Christian,little,9
1966,Christian,take,9
1966,Christian,skate,9
1966,Christian,roller,9
1966,Christian,buffalo,9
1966,Christian,giddyup,9
1966,Christian,herd,9
1966,Christian,wanna,9
1966,Classical,batman,26
1966,Classical,know,7
1966,Classical,soon,6
1966,Classical,love,5
1966,Classical,straight,3
1966,Classical,pieces,3
1966,Classical,many,3
1966,Classical,letters,3
1966,Classical,hearts,3
1966,Classical,heart,3
1966,Classical,forget,3
1966,Classical,broken,3
1966,Classical,every,2
1966,Classical,darling,2
1966,Classical,keep,2
1966,Classical,read,2
1966,Classical,right,2
1966,Classical,line,2
1966,Classical,kiss,2
1966,Classical,name,2
1966,Classical,memorize,2
1966,Classical,sign,2
1966,Classical,start,2
1966,Classical,ever,1
1966,Classical,ends,1
1966,Country & Folk,ruth,137
1966,Country & Folk,mama,102
1966,Country & Folk,walter,89
1966,Country & Folk,beneatha,68
1966,Country & Folk,got,51
1966,Country & Folk,time,48
1966,Country & Folk,one,43
1966,Country & Folk,ain,42
1966,Country & Folk,get,40
1966,Country & Folk,know,39
1966,Country & Folk,love,39
1966,Country & Folk,little,38
1966,Country & Folk,travis,36
1966,Country & Folk,well,34
1966,Country & Folk,people,32
1966,Country & Folk,say,32
1966,Country & Folk,going,31
1966,Country & Folk,nothing,29
1966,Country & Folk,dont,27
1966,Country & Folk,look,27
1966,Country & Folk,see,27
1966,Country & Folk,back,27
1966,Country & Folk,good,26
1966,Country & Folk,morning,26
1966,Country & Folk,never,25
1966,Jazz,love,433
1966,Jazz,one,419
1966,Jazz,know,367
1966,Jazz,said,347
1966,Jazz,deadpool,324
1966,Jazz,back,287
1966,Jazz,feat,283
1966,Jazz,got,275
1966,Jazz,wade,253
1966,Jazz,time,250
1966,Jazz,get,236
1966,Jazz,see,232
1966,Jazz,way,217
1966,Jazz,would,207
1966,Jazz,make,205
1966,Jazz,could,205
1966,Jazz,man,204
1966,Jazz,come,202
1966,Jazz,good,193
1966,Jazz,right,190
1966,Jazz,never,189
1966,Jazz,girl,186
1966,Jazz,dont,181
1966,Jazz,thats,179
1966,Jazz,say,177
1966,Other,protest,84
1966,Other,music,83
1966,Other,political,72
1966,Other,would,60
1966,Other,song,51
1966,Other,one,50
1966,Other,war,47
1966,Other,time,43
1966,Other,man,41
1966,Other,events,36
1966,Other,songs,36
1966,Other,come,30
1966,Other,got,30
1966,Other,love,30
1966,Other,old,27
1966,Other,world,27
1966,Other,aint,26
1966,Other,beliefs,25
1966,Other,ever,24
1966,Other,away,24
1966,Other,protests,24
1966,Other,make,23
1966,Other,little,23
1966,Other,vietnam,23
1966,Other,could,22
1966,Pop,love,611
1966,Pop,one,536
1966,Pop,know,375
1966,Pop,would,318
1966,Pop,got,274
1966,Pop,see,266
1966,Pop,man,258
1966,Pop,time,255
1966,Pop,could,246
1966,Pop,said,237
1966,Pop,good,230
1966,Pop,make,224
1966,Pop,dont,223
1966,Pop,little,217
1966,Pop,come,216
1966,Pop,well,213
1966,Pop,girl,207
1966,Pop,state,203
1966,Pop,youre,202
1966,Pop,never,202
1966,Pop,way,197
1966,Pop,get,194
1966,Pop,day,188
1966,Pop,every,187
1966,Pop,must,183
1966,R&B & Funk,man,106
1966,R&B & Funk,love,96
1966,R&B & Funk,biggest,69
1966,R&B & Funk,come,68
1966,R&B & Funk,chelsea,60
1966,R&B & Funk,city,55
1966,R&B & Funk,top,53
1966,R&B & Funk,got,53
1966,R&B & Funk,water,51
1966,R&B & Funk,four,45
1966,R&B & Funk,want,44
