year,genre,word,count
1973,Country & Folk,want,49
1973,Country & Folk,think,47
1973,Country & Folk,way,47
1973,Country & Folk,get,47
1973,Country & Folk,woodrugh,47
1973,Electronic,get,68
1973,Electronic,whoa,33
1973,Electronic,boogie,32
1973,Electronic,daa,24
1973,Electronic,jungle,20
1973,Electronic,said,19
1973,Electronic,dangerous,19
1973,Electronic,love,18
1973,Electronic,head,16
1973,Electronic,dii,16
1973,Electronic,keep,16
1973,Electronic,sky,13
1973,Electronic,evil,11
1973,Electronic,home,10
1973,Electronic,pants,10
1973,Electronic,daddy,9
1973,Electronic,new,9
1973,Electronic,smarty,9
1973,Electronic,way,9
1973,Electronic,stay,8
1973,Electronic,saw,8
1973,Electronic,morning,8
1973,Electronic,man,8
1973,Electronic,lord,8
1973,Electronic,huh,8
1973,Hip Hop,love,23
1973,Hip Hop,give,22
1973,Hip Hop,want,3
1973,Hip Hop,child,2
1973,Hip Hop,keep,2
1973,Hip Hop,need,2
1973,Hip Hop,really,2
1973,Hip Hop,worry,1
1973,Hip Hop,whatever,1
1973,Hip Hop,weight,1
1973,Hip Hop,true,1
1973,Hip Hop,tomorrow,1
1973,Hip Hop,tingle,1
1973,Hip Hop,tight,1
1973,Hip Hop,thing,1
1973,Hip Hop,swing,1
1973,Hip Hop,mad,1
1973,Hip Hop,start,1
1973,Hip Hop,solitude,1
1973,Hip Hop,side,1
1973,Hip Hop,share,1
1973,Hip Hop,said,1
1973,Hip Hop,remove,1
1973,Hip Hop,prepared,1
1973,Hip Hop,plans,1
1973,Jazz,love,172
1973,Jazz,know,87
1973,Jazz,way,84
1973,Jazz,never,84
1973,Jazz,one,68
1973,Jazz,day,66
1973,Jazz,leave,65
1973,Jazz,make,58
1973,Jazz,away,56
1973,Jazz,want,56
1973,Jazz,song,56
1973,Jazz,time,53
1973,Jazz,get,53
1973,Jazz,every,51
1973,Jazz,let,51
1973,Jazz,right,50
1973,Jazz,sing,47
1973,Jazz,could,45
1973,Jazz,say,44
1973,Jazz,alone,44
1973,Jazz,life,43
1973,Jazz,night,43
1973,Jazz,tell,43
1973,Jazz,got,42
1973,Jazz,makossa,40
1973,Other,one,135
1973,Other,says,87
1973,Other,said,81
1973,Other,know,71
1973,Other,day,67
1973,Other,house,65
1973,Other,get,64
1973,Other,little,58
1973,Other,back,56
1973,Other,away,55
1973,Other,time,50
1973,Other,got,46
1973,Other,see,46
1973,Other,say,45
1973,Other,never,43
1973,Other,didn,42
1973,Other,look,40
1973,Other,come,40
1973,Other,would,39
1973,Other,want,38
1973,Other,take,37
1973,Other,nenny,37
1973,Other,could,37
1973,Other,came,36
1973,Other,eyes,36
1973,Pop,love,207
1973,Pop,got,112
1973,Pop,come,86
1973,Pop,let,79
1973,Pop,take,79
1973,Pop,man,77
1973,Pop,get,66
1973,Pop,ain,65
1973,Pop,know,64
1973,Pop,one,58
1973,Pop,day,54
1973,Pop,make,54
1973,Pop,home,49
1973,Pop,could,48
1973,Pop,never,47
1973,Pop,life,45
1973,Pop,mine,45
1973,Pop,see,44
1973,Pop,time,41
1973,Pop,say,40
1973,Pop,good,40
1973,Pop,around,40
1973,Pop,world,39
1973,Pop,little,38
1973,Pop,wanna,38
1973,R&B & Funk,keep,55
1973,R&B & Funk,get,53
1973,R&B & Funk,got,50
1973,R&B & Funk,know,44
1973,R&B & Funk,time,41
1973,R&B & Funk,cheaper,41
1973,R&B & Funk,city,40
1973,R&B & Funk,sexy,35
1973,R&B & Funk,song,35
1973,R&B & Funk,feel,34
1973,R&B & Funk,war,33
1973,R&B & Funk,one,31
1973,R&B & Funk,love,31
1973,R&B & Funk,enough,30
1973,R&B & Funk,new,30
1973,R&B & Funk,good,28
1973,R&B & Funk,hallelujah,28
1973,R&B & Funk,hard,28
1973,R&B & Funk,day,26
1973,R&B & Funk,believe,25
1973,R&B & Funk,ain,23
1973,R&B & Funk,manuel,23
1973,R&B & Funk,lin,23
1973,R&B & Funk,man,23
1973,R&B & Funk,miranda,23
1973,Rock,know,138
1973,Rock,love,134
1973,Rock,get,127
1973,Rock,got,121
1973,Rock,man,84
1973,Rock,make,79
1973,Rock,want,78
1973,Rock,come,72
1973,Rock,one,71
1973,Rock,see,71
1973,Rock,take,71
1973,Rock,away,70
1973,Rock,give,70
1973,Rock,well,68
1973,Rock,let,68
1973,Rock,right,65
1973,Rock,think,64
1973,Rock,time,63
1973,Rock,say,60
1973,Rock,night,57
1973,Rock,never,55
1973,Rock,little,55
1973,Rock,keep,53
1973,Rock,back,53
1973,Rock,way,52
1974,Avant-Garde & Experimental,need,11
1974,Avant-Garde & Experimental,breathe,10
1974,Avant-Garde & Experimental,air,10
1974,Avant-Garde & Experimental,love,9
1974,Avant-Garde & Experimental,come,8
1974,Avant-Garde & Experimental,sad,7
1974,Avant-Garde & Experimental,sleep,5
1974,Avant-Garde & Experimental,daylight,5
1974,Avant-Garde & Experimental,causin,5
1974,Avant-Garde & Experimental,bringin,4
1974,Avant-Garde & Experimental,daybreak,4
1974,Avant-Garde & Experimental,makin,4
1974,Avant-Garde & Experimental,time,4
1974,Avant-Garde & Experimental,last,4
1974,Avant-Garde & Experimental,heartache,4
1974,Avant-Garde & Experimental,good,4
1974,Avant-Garde & Experimental,night,4
1974,Avant-Garde & Experimental,yes,4
1974,Avant-Garde & Experimental,sometimes,3
1974,Avant-Garde & Experimental,wish,3
1974,Avant-Garde & Experimental,angel,2
1974,Avant-Garde & Experimental,around,2
1974,Avant-Garde & Experimental,came,2
1974,Avant-Garde & Experimental,comes,2
1974,Avant-Garde & Experimental,could,2
1974,Blues & Soul,love,621
1974,Blues & Soul,berkshire,268
1974,Blues & Soul,one,244
1974,Blues & Soul,come,204
1974,Blues & Soul,let,199
1974,Blues & Soul,got,193
1974,Blues & Soul,woman,184
1974,Blues & Soul,know,179
1974,Blues & Soul,would,168
1974,Blues & Soul,make,153
1974,Blues & Soul,get,150
1974,Blues & Soul,man,148
1974,Blues & Soul,never,146
1974,Blues & Soul,well,139
1974,Blues & Soul,back,123
1974,Blues & Soul,time,123
1974,Blues & Soul,give,123
1974,Blues & Soul,need,119
1974,Blues & Soul,country,112
1974,Blues & Soul,tell,112
1974,Blues & Soul,way,112
1974,Blues & Soul,want,110
1974,Blues & Soul,money,110
1974,Blues & Soul,singer,110
1974,Blues & Soul,good,106
1974,Children's,poussé,34
1974,Children's,böwakawa,17
1974,Children's,love,9
1974,Children's,please,7
1974,Children's,mad,6
1974,Children's,sad,6
1974,Children's,hear,4
1974,Children's,made,4
1974,Children's,feel,4
1974,Children's,dream,4
1974,Children's,read,4
1974,Children's,still,4
1974,Children's,fire,3
1974,Children's,soul,3
1974,Children's,air,2
1974,Children's,around,2
1974,Children's,believe,2
1974,Children's,could,2
1974,Children's,cry,2
1974,Children's,darling,2
1974,Children's,every,2
1974,Children's,george,2
1974,Children's,hurt,2
1974,Children's,john,2
1974,Children's,know,2
1974,Christian,shine,22
1974,Christian,beacon,21
1974,Christian,light,18
1974,Christian,love,14
1974,Christian,let,10
1974,Christian,god,9
1974,Christian,design,6
1974,Christian,little,6
1974,Christian,united,5
1974,Christian,states,5
1974,Christian,america,5
1974,Christian,tomorrow,4
1974,Christian,ask,3
1974,Christian,hallelujah,3
1974,Christian,live,3
1974,Christian,somewhere,3
1974,Christian,nation,3
1974,Christian,may,3
1974,Christian,blue,2
1974,Christian,citizen,2
1974,Christian,believe,2
1974,Christian,best,2
1974,Christian,faith,2
1974,Christian,free,2
1974,Christian,life,2
1974,Country & Folk,love,147
1974,Country & Folk,old,100
1974,Country & Folk,one,86
1974,Country & Folk,man,73
1974,Country & Folk,come,72
1974,Country & Folk,get,68
1974,Country & Folk,see,65
1974,Country & Folk,till,64
1974,Country & Folk,know,59
1974,Country & Folk,good,59
1974,Country & Folk,way,55
1974,Country & Folk,time,50
1974,Country & Folk,home,47
1974,Country & Folk,would,47
1974,Country & Folk,let,46
1974,Country & Folk,got,46
1974,Country & Folk,never,45
1974,Country & Folk,little,44
1974,Country & Folk,well,42
1974,Country & Folk,back,41
1974,Country & Folk,keep,38
1974,Country & Folk,say,38
1974,Country & Folk,bop,36
1974,Country & Folk,sayd,35
1974,Country & Folk,make,35
1974,Electronic,get,114
1974,Electronic,high,105
1974,Electronic,one,85
1974,Electronic,plato,65
1974,Electronic,hollywood,60
1974,Electronic,rock,56
1974,Electronic,love,55
1974,Electronic,say,52
1974,Electronic,man,49
1974,Electronic,know,43
1974,Electronic,every,42
1974,Electronic,boat,40
1974,Electronic,liftin,40
1974,Electronic,never,40
1974,Electronic,soul,40
1974,Electronic,things,39
1974,Electronic,keep,38
1974,Electronic,try,37
1974,Electronic,nature,37
1974,Electronic,good,37
1974,Electronic,men,36
1974,Electronic,let,35
1974,Electronic,mind,34
1974,Electronic,got,33
1974,Electronic,boogie,33
1974,Jazz,says,1223
1974,Jazz,mam,639
1974,Jazz,know,597
1974,Jazz,one,478
1974,Jazz,get,475
1974,Jazz,dad,441
1974,Jazz,see,404
1974,Jazz,back,387
1974,Jazz,malachy,375
1974,Jazz,never,370
1974,Jazz,tell,366
1974,Jazz,mother,364
1974,Jazz,tells,361
1974,Jazz,day,355
1974,Jazz,man,330
1974,Jazz,want,325
1974,Jazz,say,308
1974,Jazz,home,304
1974,Jazz,bed,297
1974,Jazz,god,282
1974,Jazz,little,277
1974,Jazz,head,274
1974,Jazz,come,268
1974,Jazz,said,267
1974,Jazz,would,267
1974,Latin,eres,26
1974,Latin,como,11
1974,Latin,así,8
1974,Latin,fuego,4
1974,Latin,una,4
1974,Latin,fuente,2
1974,Latin,trigo,2
1974,Latin,agua,2
1974,Latin,algo,2
1974,Latin,hogar,2
1974,Latin,hoguera,2
1974,Latin,pan,2
1974,Latin,verano,1
1974,Latin,mañana,1
1974,Latin,manos,1
1974,Latin,lluvia,1
1974,Latin,horizonte,1
1974,Latin,guitarra,1
1974,Latin,fuerte,1
1974,Latin,fresca,1
1974,Latin,esperanza,1
1974,Latin,brisa,1
1974,Latin,todo,1
1974,Latin,toda,1
1974,Latin,sonrisa,1
1974,Other,says,1220
1974,Other,mam,639
1974,Other,know,518
1974,Other,dad,440
1974,Other,get,427
1974,Other,one,401
1974,Other,malachy,375
1974,Other,tells,361
1974,Other,mother,358
1974,Other,back,356
1974,Other,tell,351
1974,Other,man,303
1974,Other,day,299
1974,Other,see,299
1974,Other,want,297
1974,Other,bed,297
1974,Other,never,296
1974,Other,home,288
1974,Other,say,280
1974,Other,god,274
1974,Other,said,272
1974,Other,head,270
1974,Other,little,269
1974,Other,come,257
1974,Other,going,242
1974,Pop,love,241
1974,Pop,got,132
1974,Pop,singer,110
1974,Pop,country,98
1974,Pop,know,94
1974,Pop,train,81
1974,Pop,tell,77
1974,Pop,time,71
1974,Pop,see,68
1974,Pop,one,66
1974,Pop,rock,65
1974,Pop,look,64
1974,Pop,let,64
1974,Pop,get,63
1974,Pop,make,60
1974,Pop,good,57
1974,Pop,never,53
1974,Pop,way,52
1974,Pop,girl,47
1974,Pop,right,44
1974,Pop,yes,43
1974,Pop,night,43
1974,Pop,said,43
1974,Pop,day,42
1974,Pop,man,42
1974,R&B & Funk,give,52
1974,R&B & Funk,doo,48
1974,R&B & Funk,get,43
1974,R&B & Funk,hip,40
1974,R&B & Funk,thing,40
1974,R&B & Funk,war,35
1974,R&B & Funk,know,35
1974,R&B & Funk,city,34
1974,R&B & Funk,girl,33
1974,R&B & Funk,enough,33
1974,R&B & Funk,change,32
1974,R&B & Funk,see,31
1974,R&B & Funk,new,30
1974,R&B & Funk,got,28
1974,R&B & Funk,want,28
1974,R&B & Funk,worry,25
1974,R&B & Funk,wanna,25
1974,R&B & Funk,party,25
1974,R&B & Funk,bout,25
1974,R&B & Funk,careless,25
1974,R&B & Funk,right,24
1974,R&B & Funk,time,24
1974,R&B & Funk,wop,24
1974,R&B & Funk,manuel,23
1974,R&B & Funk,miranda,23
1974,Rock,got,274
1974,Rock,get,211
1974,Rock,doo,169
1974,Rock,know,166
1974,Rock,love,155
1974,Rock,come,129
1974,Rock,nigga,123
1974,Rock,time,123
1974,Rock,let,119
1974,Rock,niggas,108
1974,Rock,ain,101
1974,Rock,see,100
1974,Rock,back,95
1974,Rock,man,95
1974,Rock,around,86
1974,Rock,bitch,84
1974,Rock,make,79
1974,Rock,right,78
1974,Rock,want,77
1974,Rock,keep,76
1974,Rock,well,74
1974,Rock,one,70
1974,Rock,fuck,68
1974,Rock,never,67
1974,Rock,said,67
1975,Avant-Garde & Experimental,night,14
1975,Avant-Garde & Experimental,sandy,13
1975,Avant-Garde & Experimental,girl,9
1975,Avant-Garde & Experimental,christmas,8
1975,Avant-Garde & Experimental,saturday,6
1975,Avant-Garde & Experimental,man,6
1975,Avant-Garde & Experimental,losing,6
1975,Avant-Garde & Experimental,eyes,6
1975,Avant-Garde & Experimental,astral,6
1975,Avant-Garde & Experimental,another,6
1975,Avant-Garde & Experimental,earth,5
1975,Avant-Garde & Experimental,said,5
1975,Avant-Garde & Experimental,tonight,4
1975,Avant-Garde & Experimental,see,4
1975,Avant-Garde & Experimental,remember,4
1975,Avant-Garde & Experimental,life,4
1975,Avant-Garde & Experimental,love,4
1975,Avant-Garde & Experimental,know,4
1975,Avant-Garde & Experimental,forever,4
1975,Avant-Garde & Experimental,behind,4
1975,Avant-Garde & Experimental,around,4
1975,Avant-Garde & Experimental,aurora,3
1975,Avant-Garde & Experimental,carnival,3
1975,Avant-Garde & Experimental,lights,3
1975,Avant-Garde & Experimental,light,3
1975,Blues & Soul,love,533
1975,Blues & Soul,said,310
1975,Blues & Soul,get,297
1975,Blues & Soul,know,281
1975,Blues & Soul,got,275
1975,Blues & Soul,one,244
1975,Blues & Soul,time,223
1975,Blues & Soul,back,214
1975,Blues & Soul,boss,205
1975,Blues & Soul,let,193
1975,Blues & Soul,little,185
1975,Blues & Soul,see,184
1975,Blues & Soul,well,182
1975,Blues & Soul,old,180
1975,Blues & Soul,would,175
1975,Blues & Soul,man,173
1975,Blues & Soul,want,169
1975,Blues & Soul,come,168
1975,Blues & Soul,make,162
1975,Blues & Soul,could,159
1975,Blues & Soul,alex,159
1975,Blues & Soul,good,144
1975,Blues & Soul,thing,140
1975,Blues & Soul,right,137
1975,Blues & Soul,way,136
1975,Children's,poussé,34
1975,Children's,böwakawa,17
1975,Children's,stand,14
1975,Children's,won,5
1975,Children's,hear,4
1975,Children's,feel,4
1975,Children's,dream,4
1975,Children's,darling,4
1975,Children's,long,3
1975,Children's,afraid,2
1975,Children's,air,2
1975,Children's,around,2
1975,Children's,believe,2
1975,Children's,could,2
1975,Children's,cry,2
1975,Children's,george,2
1975,Children's,john,2
1975,Children's,know,2
1975,Children's,pre,2
1975,Children's,real,2
1975,Children's,say,2
1975,Children's,seemed,2
1975,Children's,thought,2
1975,Children's,magic,2
1975,Children's,yes,2
1975,Christian,love,25
1975,Christian,man,24
1975,Christian,know,9
1975,Christian,charge,8
1975,Christian,lisa,7
1975,Christian,blanket,7
1975,Christian,secret,6
1975,Christian,left,6
1975,Christian,heart,6
1975,Christian,keep,6
1975,Christian,blue,6
1975,Christian,day,5
1975,Christian,found,5
1975,Christian,ground,5
1975,Christian,heel,5
1975,Christian,little,5
1975,Christian,met,5
1975,Christian,name,5
1975,Christian,one,5
1975,Christian,remember,5
1975,Christian,since,5
1975,Christian,went,5
1975,Christian,together,5
1975,Christian,years,4
1975,Christian,told,4
1975,Country & Folk,know,181
1975,Country & Folk,love,138
1975,Country & Folk,feat,86
1975,Country & Folk,got,66
1975,Country & Folk,time,64
1975,Country & Folk,let,61
1975,Country & Folk,really,58
1975,Country & Folk,good,55
1975,Country & Folk,people,53
1975,Country & Folk,get,52
1975,Country & Folk,way,52
1975,Country & Folk,one,49
1975,Country & Folk,think,48
1975,Country & Folk,want,46
1975,Country & Folk,gone,46
1975,Country & Folk,life,45
1975,Country & Folk,day,44
1975,Country & Folk,said,42
1975,Country & Folk,would,42
1975,Country & Folk,ready,40
1975,Country & Folk,see,40
1975,Country & Folk,back,40
1975,Country & Folk,little,39
1975,Country & Folk,bop,38
1975,Country & Folk,make,38
1975,Electronic,one,395
1975,Electronic,would,338
1975,Electronic,see,185
1975,Electronic,people,179
1975,Electronic,time,171
1975,Electronic,could,167
1975,Electronic,love,161
1975,Electronic,get,155
1975,Electronic,know,140
1975,Electronic,never,140
1975,Electronic,way,140
1975,Electronic,grandmother,136
1975,Electronic,day,134
1975,Electronic,said,128
1975,Electronic,made,127
1975,Electronic,mme,125
1975,Electronic,man,125
1975,Electronic,country,122
1975,Electronic,got,120
1975,Electronic,saint,119
1975,Electronic,say,119
1975,Electronic,life,119
1975,Electronic,without,117
1975,Electronic,make,117
1975,Electronic,little,111
1975,Jazz,says,1227
1975,Jazz,know,742
1975,Jazz,mam,639
1975,Jazz,get,560
1975,Jazz,one,494
1975,Jazz,dad,453
1975,Jazz,man,441
1975,Jazz,back,407
1975,Jazz,tell,407
1975,Jazz,want,405
1975,Jazz,see,386
1975,Jazz,malachy,375
1975,Jazz,mother,370
1975,Jazz,never,365
1975,Jazz,come,362
1975,Jazz,tells,361
1975,Jazz,going,350
1975,Jazz,day,349
1975,Jazz,home,338
1975,Jazz,right,338
1975,Jazz,love,329
1975,Jazz,say,328
1975,Jazz,god,314
1975,Jazz,little,304
1975,Jazz,way,299
1975,Latin,chico,4
1975,Latin,man,3
1975,Latin,know,2
1975,Latin,try,2
1975,Latin,yes,2
1975,Latin,sun,1
1975,Latin,see,1
1975,Latin,new,1
1975,Latin,morning,1
1975,Latin,lend,1
1975,Latin,helping,1
1975,Latin,hard,1
1975,Latin,hand,1
1975,Latin,better,1
1975,Latin,begun,1
1975,Latin,ain,1
1975,Latin,understand,1
1975,Latin,things,1
1975,Latin,good,1
1975,Latin,get,1
1975,Latin,everyone,1
1975,Latin,discouraged,1
1975,Latin,day,1
1975,Other,would,600
1975,Other,one,299
1975,Other,little,154
1975,Other,upon,153
1975,Other,time,149
1975,Other,aunt,146
1975,Other,could,140
1975,Other,see,137
1975,Other,françoise,137
1975,Other,day,124
1975,Other,never,117
1975,Other,xa0xa0xa0,115
1975,Other,still,111
1975,Other,even,106
1975,Other,way,100
1975,Other,combray,98
1975,Other,might,95
1975,Other,without,91
1975,Other,know,90
1975,Other,must,89
1975,Other,life,88
1975,Other,say,87
1975,Other,come,86
1975,Other,long,85
1975,Other,first,85
1975,Pop,bloom,520
1975,Pop,love,296
1975,Pop,one,272
1975,Pop,stephen,229
1975,Pop,man,175
1975,Pop,know,165
1975,Pop,old,161
1975,Pop,got,157
1975,Pop,time,156
1975,Pop,let,146
1975,Pop,night,138
1975,Pop,get,133
1975,Pop,never,132
1975,Pop,way,131
1975,Pop,back,130
1975,Pop,good,129
1975,Pop,hand,126
1975,Pop,see,124
1975,Pop,going,119
1975,Pop,two,118
1975,Pop,would,117
1975,Pop,say,117
1975,Pop,though,110
1975,Pop,said,110
1975,Pop,zoe,106
1975,R&B & Funk,says,1221
1975,R&B & Funk,mam,639
1975,R&B & Funk,know,518
1975,R&B & Funk,get,499
1975,R&B & Funk,dad,440
1975,R&B & Funk,one,404
1975,R&B & Funk,malachy,375
1975,R&B & Funk,tells,361
1975,R&B & Funk,mother,360
1975,R&B & Funk,tell,355
1975,R&B & Funk,back,352
1975,R&B & Funk,want,316
1975,R&B & Funk,see,310
1975,R&B & Funk,bed,298
1975,R&B & Funk,man,297
1975,R&B & Funk,never,295
1975,R&B & Funk,day,290
1975,R&B & Funk,home,286
1975,R&B & Funk,god,276
1975,R&B & Funk,say,275
1975,R&B & Funk,head,271
1975,R&B & Funk,little,265
1975,R&B & Funk,said,253
1975,R&B & Funk,come,247
1975,R&B & Funk,going,243
1975,Rock,know,554
1975,Rock,got,456
1975,Rock,get,376
1975,Rock,love,306
1975,Rock,shit,260
1975,Rock,people,238
1975,Rock,man,228
1975,Rock,time,216
1975,Rock,make,216
1975,Rock,see,192
1975,Rock,never,186
1975,Rock,one,182
1975,Rock,back,168
1975,Rock,take,164
1975,Rock,let,161
1975,Rock,right,154
1975,Rock,say,150
1975,Rock,ain,150
1975,Rock,trying,145
1975,Rock,day,144
1975,Rock,life,133
1975,Rock,think,129
1975,Rock,cuz,124
1975,Rock,want,122
1975,Rock,really,122
1976,Avant-Garde & Experimental,christmas,8
1976,Avant-Garde & Experimental,said,4
1976,Avant-Garde & Experimental,believed,2
1976,Avant-Garde & Experimental,earth,2
1976,Avant-Garde & Experimental,eyes,2
1976,Avant-Garde & Experimental,light,2
1976,Avant-Garde & Experimental,peace,2
1976,Avant-Garde & Experimental,sold,2
1976,Avant-Garde & Experimental,till,2
1976,Avant-Garde & Experimental,wish,2
1976,Avant-Garde & Experimental,snow,2
1976,Avant-Garde & Experimental,winters,1
1976,Avant-Garde & Experimental,virgin,1
1976,Avant-Garde & Experimental,veil,1
1976,Avant-Garde & Experimental,tree,1
1976,Avant-Garde & Experimental,told,1
1976,Avant-Garde & Experimental,tinsel,1
1976,Avant-Garde & Experimental,tears,1
1976,Avant-Garde & Experimental,story,1
1976,Avant-Garde & Experimental,remember,1
1976,Avant-Garde & Experimental,raining,1
1976,Avant-Garde & Experimental,peal,1
1976,Avant-Garde & Experimental,pain,1
1976,Avant-Garde & Experimental,one,1
1976,Avant-Garde & Experimental,noel,1
1976,Blues & Soul,love,346
1976,Blues & Soul,come,211
1976,Blues & Soul,got,138
1976,Blues & Soul,get,126
1976,Blues & Soul,jump,125
1976,Blues & Soul,let,121
1976,Blues & Soul,good,121
1976,Blues & Soul,know,117
1976,Blues & Soul,said,117
1976,Blues & Soul,take,106
1976,Blues & Soul,man,102
1976,Blues & Soul,away,97
1976,Blues & Soul,make,89
1976,Blues & Soul,time,80
1976,Blues & Soul,music,79
1976,Blues & Soul,wanna,76
1976,Blues & Soul,pickwick,75
1976,Blues & Soul,say,70
1976,Blues & Soul,see,69
1976,Blues & Soul,want,69
1976,Blues & Soul,day,65
1976,Blues & Soul,well,64
1976,Blues & Soul,around,64
1976,Blues & Soul,ain,62
1976,Blues & Soul,back,62
1976,Christian,ride,34
1976,Christian,mighty,32
1976,Christian,high,23
1976,Christian,come,19
1976,Christian,lose,14
1976,Christian,take,14
1976,Christian,thing,13
1976,Christian,listen,13
1976,Christian,good,13
1976,Christian,load,12
1976,Christian,little,12
1976,Christian,mind,12
1976,Christian,story,11
1976,Christian,yes,11
1976,Christian,glory,10
1976,Christian,know,10
1976,Christian,owe,10
1976,Christian,well,9
1976,Christian,one,9
1976,Christian,mom,9
1976,Christian,back,9
1976,Christian,boy,9
1976,Christian,love,8
1976,Christian,bear,7
1976,Christian,got,7
1976,Country & Folk,one,424
1976,Country & Folk,said,304
1976,Country & Folk,would,291
1976,Country & Folk,back,239
1976,Country & Folk,man,233
1976,Country & Folk,know,221
1976,Country & Folk,get,210
1976,Country & Folk,time,207
1976,Country & Folk,could,207
1976,Country & Folk,came,195
1976,Country & Folk,two,192
1976,Country & Folk,old,176
1976,Country & Folk,young,175
1976,Country & Folk,little,175
1976,Country & Folk,long,163
1976,Country & Folk,great,154
1976,Country & Folk,come,145
1976,Country & Folk,see,143
1976,Country & Folk,rabbit,140
1976,Country & Folk,way,137
1976,Country & Folk,around,132
1976,Country & Folk,lawrence,132
1976,Country & Folk,good,131
1976,Country & Folk,day,129
1976,Country & Folk,love,126
1976,Electronic,feat,845
1976,Electronic,love,460
1976,Electronic,bloom,453
1976,Electronic,one,442
1976,Electronic,would,388
1976,Electronic,life,337
1976,Electronic,time,331
1976,Electronic,know,255
1976,Electronic,school,233
1976,Electronic,way,227
1976,Electronic,could,224
1976,Electronic,make,224
1976,Electronic,back,217
1976,Electronic,day,216
1976,Electronic,get,213
1976,Electronic,people,208
1976,Electronic,see,208
1976,Electronic,good,201
1976,Electronic,man,200
1976,Electronic,want,198
1976,Electronic,2016,192
1976,Electronic,never,186
1976,Electronic,first,183
1976,Electronic,every,181
1976,Electronic,said,181
1976,Jazz,love,285
1976,Jazz,know,267
1976,Jazz,fucking,228
1976,Jazz,right,203
1976,Jazz,get,193
1976,Jazz,got,162
1976,Jazz,one,154
1976,Jazz,man,144
1976,Jazz,come,143
1976,Jazz,fuck,134
1976,Jazz,world,117
1976,Jazz,want,117
1976,Jazz,well,114
1976,Jazz,time,110
1976,Jazz,say,109
1976,Jazz,going,109
1976,Jazz,see,108
1976,Jazz,let,106
1976,Jazz,need,101
1976,Jazz,take,101
1976,Jazz,make,99
1976,Jazz,think,92
1976,Jazz,sweet,91
1976,Jazz,back,88
1976,Jazz,could,86
1976,Latin,eazy,15
1976,Latin,weed,7
1976,Latin,sublime,7
1976,Latin,smoke,7
1976,Latin,snoop,6
1976,Latin,mary,6
1976,Latin,high,6
1976,Latin,get,5
1976,Latin,green,5
1976,Latin,jane,5
1976,Latin,man,5
1976,Latin,lil,5
1976,Latin,n9ne,5
1976,Latin,tech,5
1976,Latin,young,4
1976,Latin,willie,4
1976,Latin,roll,4
1976,Latin,purple,4
1976,Latin,marijuana,4
1976,Latin,pass,4
1976,Latin,got,4
1976,Latin,cocaine,4
1976,Latin,dogg,4
1976,Latin,day,4
1976,Latin,bob,4
1976,Other,love,41
1976,Other,man,32
1976,Other,good,25
1976,Other,let,22
1976,Other,music,20
1976,Other,framed,15
1976,Other,life,15
1976,Other,every,14
1976,Other,get,13
1976,Other,night,12
1976,Other,time,12
1976,Other,face,12
1976,Other,said,11
1976,Other,long,11
1976,Other,always,10
1976,Other,hand,10
1976,Other,judge,10
1976,Other,star,10
1976,Other,story,10
1976,Other,woman,9
1976,Other,take,9
1976,Other,see,9
1976,Other,know,9
1976,Other,come,8
1976,Other,got,8
1976,Pop,bloom,434
1976,Pop,love,219
1976,Pop,know,172
1976,Pop,one,166
1976,Pop,stephen,147
1976,Pop,night,115
1976,Pop,man,106
1976,Pop,zoe,106
1976,Pop,get,104
1976,Pop,back,103
1976,Pop,hand,100
1976,Pop,slowly,98
1976,Pop,old,98
1976,Pop,going,92
1976,Pop,time,90
1976,Pop,see,85
1976,Pop,two,81
1976,Pop,let,78
1976,Pop,good,77
1976,Pop,want,77
1976,Pop,mrs,76
1976,Pop,right,76
1976,Pop,head,74
1976,Pop,come,74
1976,Pop,eyes,73
1976,R&B & Funk,says,1223
1976,R&B & Funk,mam,639
1976,R&B & Funk,know,515
1976,R&B & Funk,get,469
1976,R&B & Funk,dad,440
1976,R&B & Funk,one,397
1976,R&B & Funk,malachy,375
1976,R&B & Funk,tells,362
1976,R&B & Funk,back,358
1976,R&B & Funk,mother,358
1976,R&B & Funk,tell,349
1976,R&B & Funk,man,311
1976,R&B & Funk,want,303
1976,R&B & Funk,bed,298
1976,R&B & Funk,see,297
1976,R&B & Funk,day,290
1976,R&B & Funk,home,289
1976,R&B & Funk,never,289
1976,R&B & Funk,god,279
1976,R&B & Funk,say,275
1976,R&B & Funk,head,272
1976,R&B & Funk,little,260
1976,R&B & Funk,come,247
1976,R&B & Funk,going,245
1976,R&B & Funk,could,244
1976,Reggae,music,27
1976,Reggae,reggae,26
1976,Reggae,play,10
1976,Reggae,roots,8
1976,Reggae,rock,8
1976,Reggae,dread,2
1976,Reggae,feel,2
1976,Reggae,hundred,2
1976,Reggae,mighty,2
1976,Reggae,one,2
1976,Reggae,people,2
1976,Reggae,see,2
1976,Reggae,top,2
1976,Reggae,want,2
1976,Reggae,bubbling,2
1976,Reggae,dance,2
1976,Reggae,dancing,2
1976,Reggae,sure,1
1976,Reggae,sound,1
1976,Reggae,refuse,1
1976,Reggae,outro,1
1976,Reggae,got,1
1976,Reggae,good,1
1976,Reggae,free,1
1976,Reggae,come,1
1976,Rock,love,332
1976,Rock,know,170
1976,Rock,got,154
1976,Rock,night,146
1976,Rock,take,133
1976,Rock,way,124
